DUA;Item;Data;Año;Importador;RUC;Regimen;Código NCM;Aduana;Via Transporte;Nome do Transportador;Manifesto;Conhecimento;Porto de Embarque;País de Origem;Pais de Procedencia;Quantidade Comercial;Unidade de Medida;Quant. VF;U.V.F.;Embalagem;Tipo de Embalagem;U$S FOB;U$S FOB Unit.;U$S CIF;U$S Unitário;U$S Frete;Kgs. Líquidos;TN Netos;Kgs. Brutos;Fornecedor;Marca;Descrição de Mercadoria;Descrição para o Filtro
118-229122;0001;23/06/2015;2015;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;NAUTILIUS S.A.;01488-15;SMLU4098567A;HOUSTON;Estados Unidos;Estados Unidos;35000;KILOGRAMO;35000;KILOGRAMO;1400;BUL;49230;1.41;52415.37;1.5;2570;35000;35;35230;MUEHLSTEIN INTERNATIONAL;MUELHLSTEIN;POLIETILENO DE BAJA DENSIDAD, MUELHLSTEIN, CERTENE LDF-222C POLIETILENO DE BAJA DENSIDAD CERTENE LDF-222C USO INDUSTRIAL / 1400 SACO DE PLASTICO DE 25KG POLIETILENO;POLIETILENO DE BAJA DENSIDAD, MUELHLSTEIN, CERTENE LDF-222C POLIETILENO DE BAJA DENSIDAD CERTENE LDF-222C USO INDUSTRIAL / 1400 SACO DE PLASTICO DE 25KG POLIETILENO
118-241017;0001;1/07/2015;2015;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01634-15;MSCUBC275191;CARTAGENA;Colômbia;Colômbia;26000;UNIDAD;26000;KILOGRAMO;1040;BUL;22674.37;0.87;23400;0.9;721;26000;26;26630;MEXICHEM RESINAS COLOMBIA S.A.S;PETCO;PVC-35-25, PETCO, PVC35 RESINA DE PVC. POLICLORURO DE VINILO SIN MESCLAR CON OTRAS SUSTANCIAS, OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC;PVC-35-25, PETCO, PVC35 RESINA DE PVC. POLICLORURO DE VINILO SIN MESCLAR CON OTRAS SUSTANCIAS, OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC
118-241048;0001;1/07/2015;2015;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01634-15;MSCUBC275134;CARTAGENA;Colômbia;Colômbia;26000;UNIDAD;26000;KILOGRAMO;2080;BUL;22934.31;0.88;23659.99;0.91;721;26000;26;26560;MEXICHEM RESINAS COLOMBIA S.A.S;PETCO;PVC-35-25, PETCO, PVC35 RESINA DE PVC. POLICLORURO DE VINILO SIN MESCLAR CON OTRAS SUSTANCIAS, OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC;PVC-35-25, PETCO, PVC35 RESINA DE PVC. POLICLORURO DE VINILO SIN MESCLAR CON OTRAS SUSTANCIAS, OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC
118-241048;0002;1/07/2015;2015;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01634-15;MSCUBC275134;CARTAGENA;Colômbia;Colômbia;26000;UNIDAD;26000;KILOGRAMO;0;BUL;22934.32;0.88;23660;0.91;721;26000;26;26560;MEXICHEM RESINAS COLOMBIA S.A.S;PETCO;PVC-35-25, PETCO, PVC35 RESINA DE PVC. POLICLORURO DE VINILO SIN MESCLAR CON OTRAS SUSTANCIAS, OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC;PVC-35-25, PETCO, PVC35 RESINA DE PVC. POLICLORURO DE VINILO SIN MESCLAR CON OTRAS SUSTANCIAS, OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC
118-241111;0001;1/07/2015;2015;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01634-15;MSCUBC275159;CARTAGENA;Colômbia;Panamá;52000;UNIDAD;52000;KILOGRAMO;2080;BUL;46388.73;0.89;47840;0.92;1442;52000;52;53200;MEXICHEM RESINAS COLOMBIA S.A.S;PETCO;RESINA DE PVC FLEXIBLE, PETCO, PVC450 RESINA DE PVC. POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC;RESINA DE PVC FLEXIBLE, PETCO, PVC450 RESINA DE PVC. POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC
118-241114;0001;1/07/2015;2015;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01634-15;MSCUBC275142;CARTAGENA;Colômbia;Panamá;26000;UNIDAD;26000;KILOGRAMO;1040;BUL;23194.37;0.89;23920;0.92;721;26000;26;26480;MEXICHEM RESINAS COLOMBIA S.A.S;PETCO;RESINA DE PVC FLEXIBLE, PETCO, PVC450 RESINA DE PVC. POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC;RESINA DE PVC FLEXIBLE, PETCO, PVC450 RESINA DE PVC. POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC
118-241054;0001;1/07/2015;2015;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01634-15;MSCUBC275027;CARTAGENA;Colômbia;Panamá;52000;UNIDAD;52000;KILOGRAMO;2080;BUL;48988.73;0.94;50440;0.97;1442;52000;52;52950;MEXICHEM RESINAS COLOMBIA S.A.S.;PETCO;RESINA DE PVC FLEXIBLE, PETCO, PVC450 RESINA DE PVC. POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC;RESINA DE PVC FLEXIBLE, PETCO, PVC450 RESINA DE PVC. POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC
118-241108;0001;1/07/2015;2015;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01634-15;MSCUBC275043;CARTAGENA;Colômbia;Panamá;52000;UNIDAD;52000;KILOGRAMO;2080;BUL;48988.73;0.94;50440;0.97;1442;52000;52;53110;MEXICHEM RESINAS COLOMBIA S.A.S.;PETCO;RESINA DE PVC FLEXIBLE, PETCO, PVC450 RESINA DE PVC. POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC;RESINA DE PVC FLEXIBLE, PETCO, PVC450 RESINA DE PVC. POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC
118-241118;0001;1/07/2015;2015;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01634-15;MSCUBC275035;CARTAGENA;Colômbia;Panamá;52000;UNIDAD;52000;KILOGRAMO;2080;BUL;48988.73;0.94;50440;0.97;1442;52000;52;52940;MEXICHEM RESINAS COLOMBIA S.A.S.;PETCO;RESINA DE PVC FLEXIBLE, PETCO, PVC450 RESINA DE PVC. POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC;RESINA DE PVC FLEXIBLE, PETCO, PVC450 RESINA DE PVC. POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC
118-246578;0001;6/07/2015;2015;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;UNIMAR S A;01602-15;NAM2130715;CARTAGENA;Estados Unidos;Estados Unidos;52.07;UNIDAD;52075;KILOGRAMO;2805;BUL;75643.09;1452.72;80286.78;1541.9;3698.16;52075;52.075;52583.68;UNITCARGO CONTAINER LINE INC. C/O ITOCHU CHEMICALS;INEOS;POLIETILENO ALTA DENSIDAD, INEOS, TUB121N HDPE POLIETILENO ALTA DENSIDAD GRADE: INEOS TUB121N USO INDUSTRIAL POLIETILENO;POLIETILENO ALTA DENSIDAD, INEOS, TUB121N HDPE POLIETILENO ALTA DENSIDAD GRADE: INEOS TUB121N USO INDUSTRIAL POLIETILENO
118-246578;0002;6/07/2015;2015;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;UNIMAR S A;01602-15;NAM2130715;CARTAGENA;Estados Unidos;Estados Unidos;5.4;UNIDAD;5400;KILOGRAMO;0;BUL;7740.72;1433.47;8220.95;1522.4;383.48;5400;5.4;5452.74;UNITCARGO CONTAINER LINE INC. C/O ITOCHU CHEMICALS;INEOS;POLIETILENO ALTA DENSIDAD, INEOS, K44-15-122 HDPE, POLIETILENO ALTA DENSIDAD GRADE: INEOS K44-15-122 INDUSTRIAL POLIETILENO;POLIETILENO ALTA DENSIDAD, INEOS, K44-15-122 HDPE, POLIETILENO ALTA DENSIDAD GRADE: INEOS K44-15-122 INDUSTRIAL POLIETILENO
118-246578;0003;6/07/2015;2015;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;UNIMAR S A;01602-15;NAM2130715;CARTAGENA;Estados Unidos;Estados Unidos;12.65;UNIDAD;12650;KILOGRAMO;0;BUL;17770.68;1404.8;18891.16;1493.37;898.35;12650;12.65;12773.56;UNITCARGO CONTAINER LINE INC. C/O ITOCHU CHEMICALS;INEOS;POLIETILENO ALTA DENSIDAD, INEOS, B53-35H-011 HDPE, POLIETILENO ALTA DENSIDAD GRADE: B53-35H-011 USO INDUSTRIAL POLIETILENO;POLIETILENO ALTA DENSIDAD, INEOS, B53-35H-011 HDPE, POLIETILENO ALTA DENSIDAD GRADE: B53-35H-011 USO INDUSTRIAL POLIETILENO
118-246581;0001;6/07/2015;2015;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01650-15;NAM2123871A;HOUSTON;Estados Unidos;Panamá;204000;UNIDAD;204000;KILOGRAMO;8320;BUL;299890;1.47;316888.62;1.55;13250;204000;204;206845;UNITCARGO CONTAINER LINE INC. C/O TRICON DRY CHEMI;INEOS;POLIETILENO ALTA DENSIDAD, INEOS, TUB121N POLIETILENO ALTA DENSIDAD PE100 INEOS TUB121N USO INDUSTRIAL POLIETILENO;POLIETILENO ALTA DENSIDAD, INEOS, TUB121N POLIETILENO ALTA DENSIDAD PE100 INEOS TUB121N USO INDUSTRIAL POLIETILENO
118-247880;0001;7/07/2015;2015;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;29173990;MARITIMA DEL CALLAO;MARITIMO;OCEANO AGENCIA MARITIMA S;01658-15;0055X11651;PUSAN;Coreia do Sul;Panamá;32000;UNIDAD;32000;KILOGRAMO;160;BUL;45910;1.43;47383.87;1.48;900;32000;32;34820;EVERLITE KOREA CO. LTD.;AEKYUNG;DOTP (DIOCTYL TEREPHTHALATE), AEKYUNG, DOTP DOTP (DIOCTYL TEREPHTHALATE) INDUSTRIAL DOTP;DOTP (DIOCTYL TEREPHTHALATE), AEKYUNG, DOTP DOTP (DIOCTYL TEREPHTHALATE) INDUSTRIAL DOTP
118-247848;0001;7/07/2015;2015;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;AGENCIAS UNIVERSALES PERU;01699-15;SUDU252974151B8W;ALTAMIRA;México;Panamá;204000;UNIDAD;204000;KILOGRAMO;136;BUL;175552;0.86;185640;0.91;9680;204000;204;207350;MEXICHEM RESINAS VINILICAS S.A. DE C.V;PRIMEX;RESINA PVC , PRIMEX, P225-2 POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC;RESINA PVC , PRIMEX, P225-2 POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC
118-250741;0001;8/07/2015;2015;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;AGENCIAS UNIVERSALES PERU;01699-15;HLCUHOU150601744;CARTAGENA;Estados Unidos;Panamá;405000;UNIDAD;405000;KILOGRAMO;16200;BUL;346375;0.86;374004.68;0.92;23300;405000;405;411210;UNITCARGO CONTAINER LINE INC.;WESTLAKE;RESINA PVC, WESTLAKE, 1230P RESINA DE PVC WESTLAKE 1230 POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSP USO INDUSTRIAL RESINA;RESINA PVC, WESTLAKE, 1230P RESINA DE PVC WESTLAKE 1230 POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSP USO INDUSTRIAL RESINA
118-258005;0001;13/07/2015;2015;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39042100;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01747-15;MSCUBC276199;CARTAGENA;Colômbia;Colômbia;425;KILOGRAMO;425;KILOGRAMO;2080;BUL;612.86;1.44;624.92;1.47;11.78;425;0.425;432.19;C.I. MEXICHEM COMPUESTOS COLOMBIA S.A.S.;MAXICHEM COMPUESTOS;M210-GREY-1350-25, MAXICHEM COMPUESTOS, M210GREY1350 COMPUESTO DE PVC, CLORURO DE POLIVINILO, GRANULADO BOLSA DE 25 KG C/U USO INDUSTRIAL PVC;M210-GREY-1350-25, MAXICHEM COMPUESTOS, M210GREY1350 COMPUESTO DE PVC, CLORURO DE POLIVINILO, GRANULADO BOLSA DE 25 KG C/U USO INDUSTRIAL PVC
118-258005;0002;13/07/2015;2015;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39042100;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01747-15;MSCUBC276199;CARTAGENA;Colômbia;Colômbia;22500;KILOGRAMO;22500;KILOGRAMO;0;BUL;32445.82;1.44;33084.77;1.47;623.94;22500;22.5;22880.76;C.I. MEXICHEM COMPUESTOS COLOMBIA S.A.S.;MAXICHEM COMPUESTOS;M210-GREY-1350-25, MAXICHEM COMPUESTOS, M210GREY1350 COMPUESTO DE PVC, CLORURO DE POLIVINILO, GRANULADO BOLSA DE 25 KG C/U USO INDUSTRIAL PVC;M210-GREY-1350-25, MAXICHEM COMPUESTOS, M210GREY1350 COMPUESTO DE PVC, CLORURO DE POLIVINILO, GRANULADO BOLSA DE 25 KG C/U USO INDUSTRIAL PVC
118-258005;0003;13/07/2015;2015;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39042100;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01747-15;MSCUBC276199;CARTAGENA;Colômbia;Colômbia;3075;KILOGRAMO;3075;KILOGRAMO;0;BUL;4434.26;1.44;4521.58;1.47;85.27;3075;3.075;3127.03;C.I. MEXICHEM COMPUESTOS COLOMBIA S.A.S.;MAXICHEM COMPUESTOS;M210-GREY-1350-25, MAXICHEM COMPUESTOS, M210GREY1350 COMPUESTO DE PVC, CLORURO DE POLIVINILO, GRANULADO BOLSA DE 25 KG C/U USO INDUSTRIAL PVC;M210-GREY-1350-25, MAXICHEM COMPUESTOS, M210GREY1350 COMPUESTO DE PVC, CLORURO DE POLIVINILO, GRANULADO BOLSA DE 25 KG C/U USO INDUSTRIAL PVC
118-258005;0004;13/07/2015;2015;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39042100;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01747-15;MSCUBC276199;CARTAGENA;Colômbia;Colômbia;15925;KILOGRAMO;15925;KILOGRAMO;0;BUL;22964.43;1.44;23416.66;1.47;441.61;15925;15.925;16194.5;C.I. MEXICHEM COMPUESTOS COLOMBIA S.A.S.;MAXICHEM COMPUESTOS;M210-GREY-1350-25, MAXICHEM COMPUESTOS, M210GREY1350 COMPUESTO DE PVC, CLORURO DE POLIVINILO, GRANULADO BOLSA DE 25 KG C/U USO INDUSTRIAL PVC;M210-GREY-1350-25, MAXICHEM COMPUESTOS, M210GREY1350 COMPUESTO DE PVC, CLORURO DE POLIVINILO, GRANULADO BOLSA DE 25 KG C/U USO INDUSTRIAL PVC
118-258005;0005;13/07/2015;2015;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39042100;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01747-15;MSCUBC276199;CARTAGENA;Colômbia;Colômbia;75;KILOGRAMO;75;KILOGRAMO;0;BUL;108.15;1.44;110.28;1.47;2.08;75;0.075;76.26;C.I. MEXICHEM COMPUESTOS COLOMBIA S.A.S.;MAXICHEM COMPUESTOS;M210-GREY-1350-25, MAXICHEM COMPUESTOS, M210GREY1350 COMPUESTO DE PVC, CLORURO DE POLIVINILO, GRANULADO BOLSA DE 25 KG C/U USO INDUSTRIAL PVC;M210-GREY-1350-25, MAXICHEM COMPUESTOS, M210GREY1350 COMPUESTO DE PVC, CLORURO DE POLIVINILO, GRANULADO BOLSA DE 25 KG C/U USO INDUSTRIAL PVC
118-258005;0006;13/07/2015;2015;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39042100;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01747-15;MSCUBC276199;CARTAGENA;Colômbia;Colômbia;5875;KILOGRAMO;5875;KILOGRAMO;0;BUL;9280.83;1.58;9448.03;1.61;162.91;5875;5.875;5974.42;C.I. MEXICHEM COMPUESTOS COLOMBIA S.A.S.;MAXICHEM COMPUESTOS;M210-BLUE-25, MAXICHEM COMPUESTOS, M210BLUE COMPUESTO DE PVC, CLORURO DE POLIVINILO, GRANULADO BOLSA DE 25 KG C/U USO INDUSTRIAL PVC;M210-BLUE-25, MAXICHEM COMPUESTOS, M210BLUE COMPUESTO DE PVC, CLORURO DE POLIVINILO, GRANULADO BOLSA DE 25 KG C/U USO INDUSTRIAL PVC
118-258005;0007;13/07/2015;2015;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39042100;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01747-15;MSCUBC276199;CARTAGENA;Colômbia;Colômbia;4125;KILOGRAMO;4125;KILOGRAMO;0;BUL;6516.32;1.58;6633.71;1.61;114.38;4125;4.125;4194.8;C.I. MEXICHEM COMPUESTOS COLOMBIA S.A.S.;MAXICHEM COMPUESTOS;M210-BLUE-25, MAXICHEM COMPUESTOS, M210BLUE COMPUESTO DE PVC, CLORURO DE POLIVINILO, GRANULADO BOLSA DE 25 KG C/U USO INDUSTRIAL PVC;M210-BLUE-25, MAXICHEM COMPUESTOS, M210BLUE COMPUESTO DE PVC, CLORURO DE POLIVINILO, GRANULADO BOLSA DE 25 KG C/U USO INDUSTRIAL PVC
118-258011;0001;13/07/2015;2015;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01747-15;MSCUUQ018667;NEW ORLEANS INTERNATIONAL;Estados Unidos;Panamá;297000;KILOGRAMO;297000;KILOGRAMO;11880;BUL;258335;0.87;279439.18;0.94;17875;297000;297;301530;MTS LOGISTICS INC.;AXIALL;RESINA PVC, AXIALL, 1091 POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL PVC;RESINA PVC, AXIALL, 1091 POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL PVC
118-257929;0001;13/07/2015;2015;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01747-15;HLCUHOU150611974;CARTAGENA;Estados Unidos;Estados Unidos;4.32;TONELADAS;4325;KILOGRAMO;1870;BUL;5763.58;1334.16;6140.91;1421.51;305.29;4325;4.325;4420.28;UNITCARGO CONTAINER LINE INC. ON;INEOS;POLIETILENO ALTA DENSIDAD, INEOS, WK38-20-188 HDPE, POLIETILENO ALTA DENSIDAD GRADE: INEOS WK38-20-188 INDUSTRIAL POLIETILENO;POLIETILENO ALTA DENSIDAD, INEOS, WK38-20-188 HDPE, POLIETILENO ALTA DENSIDAD GRADE: INEOS WK38-20-188 INDUSTRIAL POLIETILENO
118-257929;0002;13/07/2015;2015;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01747-15;HLCUHOU150611974;CARTAGENA;Estados Unidos;Estados Unidos;10.32;TONELADAS;10325;KILOGRAMO;0;BUL;13759.3;1333.27;14660.11;1420.55;728.82;10325;10.325;10552.48;UNITCARGO CONTAINER LINE INC. ON;INEOS;POLIETILENO ALTA DENSIDAD, INEOS, K44-15-122 HDPE, POLIETILENO ALTA DENSIDAD GRADE: INEOS K44-15-122 INDUSTRIAL POLIETILENO;POLIETILENO ALTA DENSIDAD, INEOS, K44-15-122 HDPE, POLIETILENO ALTA DENSIDAD GRADE: INEOS K44-15-122 INDUSTRIAL POLIETILENO
118-257929;0003;13/07/2015;2015;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01747-15;HLCUHOU150611974;CARTAGENA;Estados Unidos;Estados Unidos;20.4;TONELADAS;20400;KILOGRAMO;0;BUL;27185.45;1332.62;28965.26;1419.87;1440;20400;20.4;20849.45;UNITCARGO CONTAINER LINE INC. ON;INEOS;POLIETILENO ALTA DENSIDAD, INEOS, B53-35H-011 HDPE, POLIETILENO ALTA DENSIDAD GRADE: B53-35H-011 USO INDUSTRIAL POLIETILENO;POLIETILENO ALTA DENSIDAD, INEOS, B53-35H-011 HDPE, POLIETILENO ALTA DENSIDAD GRADE: B53-35H-011 USO INDUSTRIAL POLIETILENO
118-257929;0004;13/07/2015;2015;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01747-15;HLCUHOU150611974;CARTAGENA;Estados Unidos;Estados Unidos;11.7;TONELADAS;11700;KILOGRAMO;0;BUL;15591.65;1332.62;16612.42;1419.86;825.88;11700;11.7;11957.77;UNITCARGO CONTAINER LINE INC. ON;INEOS;POLIETILENO ALTA DENSIDAD, INEOS, T50-2000-119 HDPE, POLIETILENO ALTA DENSIDAD GRADE: INEOS T50-2000-119 INDUSTRIAL POLIETILENO;POLIETILENO ALTA DENSIDAD, INEOS, T50-2000-119 HDPE, POLIETILENO ALTA DENSIDAD GRADE: INEOS T50-2000-119 INDUSTRIAL POLIETILENO
118-258692;0001;14/07/2015;2015;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;UNIMAR S A;01729-15;SUDU252974014KZK;CARTAGENA;México;Panamá;204000;KILOGRAMO;204000;KILOGRAMO;136;BUL;175552;0.86;185640;0.91;9680;204000;204;207930;MEXICHEM RESINAS VINILICAS SA DE CV;PRIMEX;RESINA PVC , PRIMEX, P225-2 POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC;RESINA PVC , PRIMEX, P225-2 POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC
118-258865;0001;14/07/2015;2015;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;UNIMAR S A;01729-15;SUDU252974014AKP;CARTAGENA;México;Panamá;204000;KILOGRAMO;204000;KILOGRAMO;136;BUL;175552;0.86;185640;0.91;9680;204000;204;207420;MEXICHEM RESINAS VINILICAS SA DE CV;PRIMEX;RESINA PVC , PRIMEX, P225-2 POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC;RESINA PVC , PRIMEX, P225-2 POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC
118-266351;0001;17/07/2015;2015;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01773-15;MSCUAU920474;ALTAMIRA;México;Panamá;306000;KILOGRAMO;306000;KILOGRAMO;204;BUL;259966;0.85;278460;0.91;17882;306000;306;311470;MEXICHEM RESINAS VINILICAS SA DE CV;PRIMEX;RESINA PVC , PRIMEX, P225-2 POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC;RESINA PVC , PRIMEX, P225-2 POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC
118-266221;0001;17/07/2015;2015;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01773-15;MSCUUH199558;HOUSTON;Estados Unidos;Panamá;102000;KILOGRAMO;102000;KILOGRAMO;4080;BUL;159276;1.56;167230.95;1.64;5964;102000;102;103338;MTS LOGISTICS INC.;INEOS;POLIETILENO ALTA DENSIDAD, INEOS, TUB121N POLIETILENO ALTA DENSIDAD PE100 INEOS TUB121N USO INDUSTRIAL POLIETILENO;POLIETILENO ALTA DENSIDAD, INEOS, TUB121N POLIETILENO ALTA DENSIDAD PE100 INEOS TUB121N USO INDUSTRIAL POLIETILENO
