DUA;Item;Fecha;Año;Importador;RUC;Regimen;Código NCM;Aduana;Vía Transporte;Nombre Transportista;Manifiesto;Conocimiento;Puerto de Embarque;País de Origen;Pais de Procedencia;Cantidad Comercial;Unidad de Medida;Cant. VF;U.V.F.;Bultos;Tipo de Bulto;U$S FOB;U$S FOB Unit.;U$S CIF;U$S Unitario;U$S Flete;Kgs. Netos;TN netos;Kgs. Brutos;Proveedor;Marca;Descripción de Mercadería;Descripción para Filtro
118-318256;0001;18/08/2022;2022;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;COSCO SHIPPING LINES (PER;01838-22;EGLV040200290542;KRZZA;Corea del Sur;Uruguay;24000;KG;24000;KILOGRAMO;0;No disponible;27600;1.15;34831.32;1.45;7200;24000;24;24340;HYOSUNG CHEMICAL CORPORATION;TOPILENE;POLIPROPILENO TOPILENE J800 PP TOPILENE J800 USO INDUSTRIAL CODIGO.102671 POLIPROPILENO;POLIPROPILENO TOPILENE J800 PP TOPILENE J800 USO INDUSTRIAL CODIGO.102671 POLIPROPILENO
118-319802;0001;19/08/2022;2022;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;TERMINALES PORTUARIOS PER;01860-22;039CX43351;No disponible;Vietnam;Estados Unidos;56;TM;56000;KILOGRAMO;0;No disponible;82560;1474.29;95866.18;1711.9;13220;56000;56;56180;STAVIAN CHEMICAL JOINT STOCK COMPANY;S/M;POLIETILENO DE BAJA DENSIDAD S/M DFDC-7080 LLDPE DFDC-7080 USO INDUSTRIAL LOTE: 422K620 POLIETILENO DE BAJA DENSIDAD;POLIETILENO DE BAJA DENSIDAD S/M DFDC-7080 LLDPE DFDC-7080 USO INDUSTRIAL LOTE: 422K620 POLIETILENO DE BAJA DENSIDAD
118-336601;0001;31/08/2022;2022;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;CITIKOLD DEL PERU S.A.C.;01902-22;SMLU7251629A;No disponible;Estados Unidos;Puerto Rico;34.22;TM;34225;KILOGRAMO;0;No disponible;43039.31;1257.72;51298.79;1499.09;8213.89;34225;34.225;34634.96;M HOLLAND EXPORT SERVICES LLC;LYONDELLBAS ELL LUPOLEN;POLIETILENO DE BAJA DENSIDAD. LYONDELLBAS ELL LUPOLEN. 2221D LOTE: 22020318-5008-002263 - EN SACOS DE 25 KG. C/U. PARA USO EN LA FABRICACION DE PRODUCTOS PLASTICOS FRACTIONAL BAREFOOT LOW DENSITY POLYETHYLENE. LYONDELLBASELL LUPOLEN 2221D PRIME NATURAL 2221D-PE-LD-P-NT;POLIETILENO DE BAJA DENSIDAD. LYONDELLBAS ELL LUPOLEN. 2221D LOTE: 22020318-5008-002263 - EN SACOS DE 25 KG. C/U. PARA USO EN LA FABRICACION DE PRODUCTOS PLASTICOS FRACTIONAL BAREFOOT LOW DENSITY POLY
118-336601;0002;31/08/2022;2022;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;CITIKOLD DEL PERU S.A.C.;01902-22;SMLU7251629A;No disponible;Estados Unidos;Puerto Rico;35.9;TM;35900;KILOGRAMO;0;No disponible;45145.69;1257.54;53809.39;1498.87;8615.88;35900;35.9;36330.03;M HOLLAND EXPORT SERVICES LLC;LYONDELLBAS ELL LUPOLEN;POLIETILENO DE BAJA DENSIDAD. LYONDELLBAS ELL LUPOLEN. 2221D LOTE: 22020318-5008-002265 - EN SACOS DE 25 KG. C/U. PARA USO EN LA FABRICACION DE PRODUCTOS PLASTICOS FRACTIONAL BAREFOOT LOW DENSITY POLYETHYLENE. LYONDELLBASELL LUPOLEN 2221D PRIME NATURAL 2221D-PE-LD-P-NT;POLIETILENO DE BAJA DENSIDAD. LYONDELLBAS ELL LUPOLEN. 2221D LOTE: 22020318-5008-002265 - EN SACOS DE 25 KG. C/U. PARA USO EN LA FABRICACION DE PRODUCTOS PLASTICOS FRACTIONAL BAREFOOT LOW DENSITY POLY
118-336601;0003;31/08/2022;2022;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;CITIKOLD DEL PERU S.A.C.;01902-22;SMLU7251629A;No disponible;Estados Unidos;Puerto Rico;26.12;TM;26125;KILOGRAMO;0;No disponible;32853.23;1257.78;39157.95;1499.16;6269.91;26125;26.125;26437.94;M HOLLAND EXPORT SERVICES LLC;LYONDELLBAS ELL PETROTHEN;POLIETILENO DE BAJA DENSIDAD. LYONDELLBAS ELL PETROTHEN. NA321210 LOTE: 22020318-5008-002271 - EN SACOS DE 25 KG. C/U. PARA USO EN LA FABRICACION DE PRODUCTOS PLASTICOS Low Density Polyethylene with additives. Lyondellbasell Petrothene NA321210 Prime Natural NA321210-PE-LD-P-NT;POLIETILENO DE BAJA DENSIDAD. LYONDELLBAS ELL PETROTHEN. NA321210 LOTE: 22020318-5008-002271 - EN SACOS DE 25 KG. C/U. PARA USO EN LA FABRICACION DE PRODUCTOS PLASTICOS Low Density Polyethylene with a
118-336601;0004;31/08/2022;2022;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;CITIKOLD DEL PERU S.A.C.;01902-22;SMLU7251629A;No disponible;Estados Unidos;Puerto Rico;44;TM;44000;KILOGRAMO;0;No disponible;55331.76;1257.54;65950.23;1498.87;10559.86;44000;44;44527.05;M HOLLAND EXPORT SERVICES LLC;LYONDELLBAS ELL PETROTHEN;POLIETILENO DE BAJA DENSIDAD. LYONDELLBAS ELL PETROTHEN. NA321210 LOTE: 20220303-5008-002191 - EN SACOS DE 25 KG. C/U. PARA USO EN LA FABRICACION DE PRODUCTOS PLASTICOS Low Density Polyethylene with additives. Lyondellbasell Petrothene NA321210 Prime Natural NA321210-PE-LD-P-NT;POLIETILENO DE BAJA DENSIDAD. LYONDELLBAS ELL PETROTHEN. NA321210 LOTE: 20220303-5008-002191 - EN SACOS DE 25 KG. C/U. PARA USO EN LA FABRICACION DE PRODUCTOS PLASTICOS Low Density Polyethylene with a
118-361820;0001;16/09/2022;2022;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;02122-22;HLCUSEL220837704;KRZZA;Corea del Sur;Estados Unidos;88;TM;88000;KILOGRAMO;0;No disponible;101953.85;1158.57;119626.92;1359.4;17566.15;88000;88;89710;LOTTE CHEMICAL CORPORATION;LOTTE;POLIETILENO DE ALTA DENSIDAD. LOTTE. FL7000 LOTE: 2HD2208049 PARA FABRICAR PRODUCTOS PLASTICOS HDPE HYUNDAI FL7000 FL7000;POLIETILENO DE ALTA DENSIDAD. LOTTE. FL7000 LOTE: 2HD2208049 PARA FABRICAR PRODUCTOS PLASTICOS HDPE HYUNDAI FL7000 FL7000
118-382313;0001;03/10/2022;2022;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39076190;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;02229-22;MEDUI9795143;HALDIA;India;India;46;TM;46000;KILOGRAMO;0;No disponible;61370.23;1334.14;72554.23;1577.27;11100;46000;46;46430;IVL DHUNSERI PETROCHEM INDUSTRIES PVT. LTD.;RAMAPET;POLIETILENO TEREFTALATO. RAMAPET. CZ-302 LOTE: 222154 - EN BAG DE 1.150 KG. C/U. = 40 BAGS PARA USO EN LA FABRICACION DE PRODUCTOS PLASTICOS POLYESTER CHIPS. POLYETHYLENE TEREPHTHALATE BOTTLE GRADE PET RESIN RO00 RAMAPET  N1;POLIETILENO TEREFTALATO. RAMAPET. CZ-302 LOTE: 222154 - EN BAG DE 1.150 KG. C/U. = 40 BAGS PARA USO EN LA FABRICACION DE PRODUCTOS PLASTICOS POLYESTER CHIPS. POLYETHYLENE TEREPHTHALATE BOTTLE GRADE PE
118-385960;0001;06/10/2022;2022;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;02193-22;HLCUBSC2209AWBQ0;HOUSTON;Estados Unidos;Estados Unidos;49.5;TM;49500;KILOGRAMO;0;No disponible;64286;1298.71;70353.26;1421.28;6004;49500;49.5;50300;VINMAR INTERNATIONAL LLC;CYNPOL;POLIETILENO DE BAJA DENSIDAD CYNPOL LDF319 LOW DENSITY POLYETHYLENE USO INDUSTRIAL LOTE: VIN023690 POLIETILENO DE BAJA DENSIDAD;POLIETILENO DE BAJA DENSIDAD CYNPOL LDF319 LOW DENSITY POLYETHYLENE USO INDUSTRIAL LOTE: VIN023690 POLIETILENO DE BAJA DENSIDAD
118-386030;0001;06/10/2022;2022;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39041090;MARITIMA DEL CALLAO;MARITIMO;MAERSK LINE PERU S.A.C.;02220-22;SEAU221309201;SAVANNAH;Estados Unidos;Estados Unidos;51;TM;51000;KILOGRAMO;0;No disponible;44953.77;881.45;52066.82;1020.92;7050;51000;51;51790;UNITCARGO CONTAINER LINE, INC.C OTRICON ENERGY LTD;FORMOLON;POLICLORURO DE VINILO FORMOLON F622 PVC USO INDUSTRIAL F622 POLICLORURO DE VINILO;POLICLORURO DE VINILO FORMOLON F622 PVC USO INDUSTRIAL F622 POLICLORURO DE VINILO
118-408941;0001;20/10/2022;2022;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39041090;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;02344-22;MEDUD6348053;HOUSTON;Estados Unidos;Estados Unidos;93.5;TM;93500;KILOGRAMO;0;No disponible;83098.5;888.75;96859.6;1035.93;13674;93500;93.5;95620;OXYDE CHEMICALS. INC.;OXYDE;POLICLORURO DE VINILO OXYDE 225P POLICLORURO DE VINILO INDUSTRIAL S-PVC RESIN K-65 OXYVINYLS 225P 3740 (25 KG) BAG;POLICLORURO DE VINILO OXYDE 225P POLICLORURO DE VINILO INDUSTRIAL S-PVC RESIN K-65 OXYVINYLS 225P 3740 (25 KG) BAG
118-417527;0001;27/10/2022;2022;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;MAERSK LINE PERU S.A.C.;02413-22;SUDU22PHL028325A;BALBOA;Estados Unidos;Estados Unidos;44;TM;44000;KILOGRAMO;0;No disponible;49052;1114.82;55092.92;1252.11;5993;44000;44;44780;BAMBERGER POLYMERS INTERNATIONAL CO;SABIC;POLIETILENO DE BAJA DENSIDAD SABIC 118WJA POLIETILENO DE BAJA DENSIDAD USO INDUSTRIAL 1760   25 KG BAG LLDPE SABIC 118WJA;POLIETILENO DE BAJA DENSIDAD SABIC 118WJA POLIETILENO DE BAJA DENSIDAD USO INDUSTRIAL 1760   25 KG BAG LLDPE SABIC 118WJA
118-418336;0001;27/10/2022;2022;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39041090;MARITIMA DEL CALLAO;MARITIMO;MAERSK LINE PERU S.A.C.;02415-22;SEAU221686821;BALBOA;Estados Unidos;Estados Unidos;51;TM;51000;KILOGRAMO;0;No disponible;44953.8;881.45;52066.82;1020.92;7050;51000;51;51830;UNITCARGO CONTAINER LINE. INC.C OTRICON ENERGY LTD;FORMOLON;POLICLORURO DE VINILO FORMOLON F622 PVC USO INDUSTRIAL F622 POLICLORURO DE VINILO;POLICLORURO DE VINILO FORMOLON F622 PVC USO INDUSTRIAL F622 POLICLORURO DE VINILO
118-426875;0001;03/11/2022;2022;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;MAERSK LINE PERU S.A.C.;02483-22;MAEUM06032517;BALBOA;Qatar;Uruguay;96000;KG;96000;KILOGRAMO;0;No disponible;123867.37;1.29;144184.6;1.5;20035;96000;96;98000;TOTALENERGIES PETROCHEMICALS FRANCE QATAR BRANCH O;LOTRENE;POLIETILENO DE BAJA DENSIDAD LOTRENE LDF200GG PE BD FILM GP LOTRENE FD0274 PARA USO INDUSTRIAL 3840 BAGS X 25 KG C/U. LOTE: 2207QC041 POLIETILENO DE BAJA DENSIDAD;POLIETILENO DE BAJA DENSIDAD LOTRENE LDF200GG PE BD FILM GP LOTRENE FD0274 PARA USO INDUSTRIAL 3840 BAGS X 25 KG C/U. LOTE: 2207QC041 POLIETILENO DE BAJA DENSIDAD
118-439851;0001;11/11/2022;2022;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;MAERSK LINE PERU S.A.C.;02536-22;MAEU222256527;KRZZA;Corea del Sur;Uruguay;24000;KG;24000;KILOGRAMO;0;No disponible;26348.11;1.1;29333.08;1.22;2958.62;24000;24;24415;HYOSUNG CHEMICAL CORPORATION235. BANPO-DAERO SEOCH;TOPILENE;POLIPROPILENO TOPILENE J842 PP TOPILENE USO INDUSTRIAL COD:102076 POLIPROPILENO;POLIPROPILENO TOPILENE J842 PP TOPILENE USO INDUSTRIAL COD:102076 POLIPROPILENO
118-439851;0002;11/11/2022;2022;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;MAERSK LINE PERU S.A.C.;02536-22;MAEU222256527;KRZZA;Corea del Sur;Uruguay;24000;KG;24000;KILOGRAMO;0;No disponible;27859.88;1.16;31016.13;1.29;3128.37;24000;24;24415;HYOSUNG CHEMICAL CORPORATION235. BANPO-DAERO SEOCH;TOPILENE;POLIPROPILENO TOPILENE R901 PP TOPILENE USO INDUSTRIAL COD:102076 POLIPROPILENO;POLIPROPILENO TOPILENE R901 PP TOPILENE USO INDUSTRIAL COD:102076 POLIPROPILENO
118-443819;0001;15/11/2022;2022;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39041090;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;02551-22;MEDUD6486028;HOUSTON;Estados Unidos;Estados Unidos;93.5;TM;93500;KILOGRAMO;0;No disponible;71148;760.94;84230.19;900.86;13002;93500;93.5;96630;VINMAR INTERNATIONAL LLC;OXYDE;POLICLORURO DE VINILO OXYDE 225P OXYVINIL 225P USO INDUSTRIAL LOTES: 5420L06212. 5420L06264. 5420L06353 LOTES: 5420L04897. 5420L05670. 5420L06203;POLICLORURO DE VINILO OXYDE 225P OXYVINIL 225P USO INDUSTRIAL LOTES: 5420L06212. 5420L06264. 5420L06353 LOTES: 5420L04897. 5420L05670. 5420L06203
118-443871;0001;15/11/2022;2022;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;MAERSK LINE PERU S.A.C.;02646-22;SEAU220876003;HOUSTON;Estados Unidos;Estados Unidos;99;TM;99000;KILOGRAMO;0;No disponible;106950;1080.3;119952.81;1211.64;12895;99000;99;101580;NO DISPONIBLE;CIPLAS;POLITILENO DE BAJA DENSIDAD CIPLAS LL1119F POLITILENO DE BAJA DENSIDAD LINEAL USO INDUSTRIAL LOTES NROS. T-2208-040. T-2208-041 LINEAR LOW DENSITY POLYETHYLENE )LLDPE);POLITILENO DE BAJA DENSIDAD CIPLAS LL1119F POLITILENO DE BAJA DENSIDAD LINEAL USO INDUSTRIAL LOTES NROS. T-2208-040. T-2208-041 LINEAR LOW DENSITY POLYETHYLENE )LLDPE)
118-443880;0001;15/11/2022;2022;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39041090;MARITIMA DEL CALLAO;MARITIMO;MAERSK LINE PERU S.A.C.;02578-22;SUDU22JAX034670A;HOUSTON;Estados Unidos;Estados Unidos;93.5;TM;93500;KILOGRAMO;0;No disponible;77775;831.82;90831.63;971.46;12975;93500;93.5;94910;CHEMIUM INTERNATIONAL CORP. 3773 RI;FORMOLON;POLICLORURO DE VINILO FORMOLON 622 POLYVINYL CHLORIDE USO INDUSTRIAL POLICLORURO DE VINILO LOTES: 2G19A / 2E03A;POLICLORURO DE VINILO FORMOLON 622 POLYVINYL CHLORIDE USO INDUSTRIAL POLICLORURO DE VINILO LOTES: 2G19A / 2E03A
118-443886;0001;15/11/2022;2022;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39041090;MARITIMA DEL CALLAO;MARITIMO;MAERSK LINE PERU S.A.C.;02646-22;SEAU221708718;HOUSTON;Estados Unidos;Estados Unidos;66;TM;66000;KILOGRAMO;0;No disponible;61775.07;935.99;70685.44;1070.99;8848;66000;66;67307.46;NO DISPONIBLE;FORMOLON;POLICLORURO DE VINILO FORMOLON 622 POLICLORURO DE VINILO USO INDUSTRIAL LOTES NROS. 2I01A - 2H01A FORMOSA 622 K65/66 PVC RESIN;POLICLORURO DE VINILO FORMOLON 622 POLICLORURO DE VINILO USO INDUSTRIAL LOTES NROS. 2I01A - 2H01A FORMOSA 622 K65/66 PVC RESIN
118-465244;0001;30/11/2022;2022;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;02683-22;MEDUD6799230;HOUSTON;Estados Unidos;Estados Unidos;35275;KG;35275;KILOGRAMO;0;No disponible;37231.73;1.06;42368.1;1.2;5098.27;35275;35.275;35978.7;NO DISPONIBLE;OSTERLENE;POLIETILENO DE BAJA DENSIDAD OSTERLENE LD200-SAHC LOTE  975270 PARA FABRICACION DE ARTICULOS DE PLASTICO/INDUSTRIAL MATERIA PRIMA POLIETILENO DE BAJA DENSIDAD;POLIETILENO DE BAJA DENSIDAD OSTERLENE LD200-SAHC LOTE  975270 PARA FABRICACION DE ARTICULOS DE PLASTICO/INDUSTRIAL MATERIA PRIMA POLIETILENO DE BAJA DENSIDAD
118-465244;0002;30/11/2022;2022;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;02683-22;MEDUD6799230;HOUSTON;Estados Unidos;Estados Unidos;13850;KG;13850;KILOGRAMO;0;No disponible;14618.27;1.06;16634.95;1.2;2001.73;13850;13.85;14126.29;NO DISPONIBLE;OSTERLENE;POLIETILENO DE BAJA DENSIDAD OSTERLENE LD200-SAHC LOTE  975508 PARA FABRICACION DE ARTICULOS DE PLASTICO/INDUSTRIAL MATERIA PRIMA POLIETILENO DE BAJA DENSIDAD;POLIETILENO DE BAJA DENSIDAD OSTERLENE LD200-SAHC LOTE  975508 PARA FABRICACION DE ARTICULOS DE PLASTICO/INDUSTRIAL MATERIA PRIMA POLIETILENO DE BAJA DENSIDAD
118-467427;0001;01/12/2022;2022;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;MAERSK LINE PERU S.A.C.;02736-22;SEAU222088678;HOUSTON;Estados Unidos;Estados Unidos;20525;KG;20525;KILOGRAMO;0;No disponible;21111.72;1.03;24035.86;1.17;2902.52;20525;20.525;20930.52;NO DISPONIBLE;OSTERLENE;POLIETILENO DE BAJA DENSIDAD OSTERLENE LLH100-SA LLDPE 1MI/.918 DENSITY SLIP/ANTIBLOCK. HEX. BLWN FILM USO INDUSTRIAL LOTE:975624 POLIETILENO DE BAJA DENSIDAD;POLIETILENO DE BAJA DENSIDAD OSTERLENE LLH100-SA LLDPE 1MI/.918 DENSITY SLIP/ANTIBLOCK. HEX. BLWN FILM USO INDUSTRIAL LOTE:975624 POLIETILENO DE BAJA DENSIDAD
118-467427;0002;01/12/2022;2022;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;MAERSK LINE PERU S.A.C.;02736-22;SEAU222088678;HOUSTON;Estados Unidos;Estados Unidos;4225;KG;4225;KILOGRAMO;0;No disponible;4345.77;1.03;4947.69;1.17;597.47;4225;4.225;4308.47;NO DISPONIBLE;OSTERLENE;POLIETILENO DE BAJA DENSIDAD OSTERLENE LLH100-SA LLDPE 1MI/.918 DENSITY SLIP/ANTIBLOCK. HEX. BLWN FILM USO INDUSTRIAL LOTE:974483 POLIETILENO DE BAJA DENSIDAD;POLIETILENO DE BAJA DENSIDAD OSTERLENE LLH100-SA LLDPE 1MI/.918 DENSITY SLIP/ANTIBLOCK. HEX. BLWN FILM USO INDUSTRIAL LOTE:974483 POLIETILENO DE BAJA DENSIDAD
118-472784;0001;05/12/2022;2022;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;02756-22;HLCURUH220900889;JEDDAH;Arabia Saudi;Estados Unidos;25.5;TM;25500;KILOGRAMO;0;No disponible;13917;545.76;27564.79;1080.97;13623;25500;25.5;25985;NO DISPONIBLE;SABIC;POLIPROPILENO SABIC 575P POLIPROPILENO USO INDUSTRIAL POLIPROPILENO SABIC PP 575P;POLIPROPILENO SABIC 575P POLIPROPILENO USO INDUSTRIAL POLIPROPILENO SABIC PP 575P
118-472883;0001;05/12/2022;2022;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;02756-22;HLCURUH220908920;JUBAIL;Arabia Saudi;Estados Unidos;25.5;TM;25500;KILOGRAMO;0;No disponible;16646;652.78;30627.54;1201.08;13954;25500;25.5;25942;NO DISPONIBLE;SABIC;POLIETILENO DE BAJA DENSIDAD SABIC HP2023JN POLIETILENO USO INDUSTRIAL POLIETILENO DE BAJA DENSIDAD SABIC LDPE HP2023JN;POLIETILENO DE BAJA DENSIDAD SABIC HP2023JN POLIETILENO USO INDUSTRIAL POLIETILENO DE BAJA DENSIDAD SABIC LDPE HP2023JN
118-473032;0001;05/12/2022;2022;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;MAERSK LINE PERU S.A.C.;02795-22;SEAU830252189;SAVANNAH;Estados Unidos;Estados Unidos;51000;KG;51000;KILOGRAMO;0;No disponible;52570;1.03;59723.7;1.17;7100;51000;51;58561;NO DISPONIBLE;STAR RESIN;POLIPOLIPROPILENO HOMOPOLIMERO STAR RESIN 20900 POLYPROPYLENE HOMOPOLYMER PP HOMO STAR RESIN 20900 USO INDUSTRIAL UC=KILOGRAMOS POLIPROPILENO HOMOPOLIMERO;POLIPOLIPROPILENO HOMOPOLIMERO STAR RESIN 20900 POLYPROPYLENE HOMOPOLYMER PP HOMO STAR RESIN 20900 USO INDUSTRIAL UC=KILOGRAMOS POLIPROPILENO HOMOPOLIMERO
118-502720;0001;24/12/2022;2022;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MAERSK LINE PERU S.A.C.;02928-22;SEAU222768988;BALBOA;Estados Unidos;Estados Unidos;24750;KG;24750;KILOGRAMO;0;No disponible;26002.5;1.05;29534.01;1.19;3505;24750;24.75;25240;NO DISPONIBLE;OSTERLENE;POLIETILENO DE ALTA DENSIDAD OSTERLENE HD800-U HDPE 8MI/.960 DEN W/UV UV INJ. MOLD - HOMPOLYMER USO INDUSTRIAL LOTE:976111 POLIETILENO DE ALTA DENSIDAD;POLIETILENO DE ALTA DENSIDAD OSTERLENE HD800-U HDPE 8MI/.960 DEN W/UV UV INJ. MOLD - HOMPOLYMER USO INDUSTRIAL LOTE:976111 POLIETILENO DE ALTA DENSIDAD
118-502720;0001;24/12/2022;2022;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MAERSK LINE PERU S.A.C.;02928-22;SEAU222768988;BALBOA;Estados Unidos;Estados Unidos;24750;KG;24750;KILOGRAMO;0;No disponible;26002.5;1.05;29534.01;1.19;3505;24750;24.75;25190;NO DISPONIBLE;OSTERLENE;POLIETILENO DE ALTA DENSIDAD OSTERLENE HD800-U HDPE 8MI/.960 DEN W/UV UV INJ. MOLD - HOMPOLYMER USO INDUSTRIAL LOTE:976111 POLIETILENO DE ALTA DENSIDAD;POLIETILENO DE ALTA DENSIDAD OSTERLENE HD800-U HDPE 8MI/.960 DEN W/UV UV INJ. MOLD - HOMPOLYMER USO INDUSTRIAL LOTE:976111 POLIETILENO DE ALTA DENSIDAD
118-502720;0001;24/12/2022;2022;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MAERSK LINE PERU S.A.C.;02928-22;SEAU222768988;BALBOA;Estados Unidos;Estados Unidos;24750;KG;24750;KILOGRAMO;0;No disponible;26002.5;1.05;29534.01;1.19;3505;24750;24.75;25190;NO DISPONIBLE;OSTERLENE;POLIETILENO DE ALTA DENSIDAD OSTERLENE HD800-U HDPE 8MI/.960 DEN W/UV UV INJ. MOLD - HOMPOLYMER USO INDUSTRIAL LOTE:976111 POLIETILENO DE ALTA DENSIDAD;POLIETILENO DE ALTA DENSIDAD OSTERLENE HD800-U HDPE 8MI/.960 DEN W/UV UV INJ. MOLD - HOMPOLYMER USO INDUSTRIAL LOTE:976111 POLIETILENO DE ALTA DENSIDAD
118-012696;0001;11/01/2023;2023;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;00006-23;MEDUDF298357;HOUSTON;Estados Unidos;Puerto Rico;44.55;TM;44550;KILOGRAMO;0;No disponible;42672.7;957.86;49940.9;1121.01;7223.29;44550;44.55;45198;NO DISPONIBLE;M HOLLAND;POLIETILENO M HOLLAND HD100 POLIETILENO, BATCH: 20220916-5007-0023806 USO INDUSTRIAL POLIETILENO DE ALTA DENSIDAD HD100-PE-HD-GP;POLIETILENO M HOLLAND HD100 POLIETILENO, BATCH: 20220916-5007-0023806 USO INDUSTRIAL POLIETILENO DE ALTA DENSIDAD HD100-PE-HD-GP
