DUA;Item;Data;Año;Importador;RUC;Regimen;Código NCM;Aduana;Via Transporte;Nome do Transportador;Manifesto;Conhecimento;Porto de Embarque;País de Origem;Pais de Procedencia;Quantidade Comercial;Unidade de Medida;Quant. VF;U.V.F.;Embalagem;Tipo de Embalagem;U$S FOB;U$S FOB Unit.;U$S CIF;U$S Unitário;U$S Frete;Kgs. Líquidos;TN Netos;Kgs. Brutos;Fornecedor;Marca;Descrição de Mercadoria;Descrição para o Filtro
118-114503;0009;30/03/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA S;00412-17;SUDU27159A4MI5CP;CARTAGENA;Colômbia;Colômbia;1000;UNIDAD;1911.58;KILOGRAMO;0;BUL;2522.75;2.52;2606.38;2.61;52.1;1911.58;1.91158;1938.2;COMPOUNDING AND MASTERBATCHING INDUSTRY LTDA;ESENTTIA;MASTERBATCH,,,  725-1NT : ;MASTERBATCH,ESENTTIA,S/M, COMASTER 725-1NT 25 KG POR BOLSA USO:USO INDUSTRIAL
118-114503;0010;30/03/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;38123990;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA S;00412-17;SUDU27159A4MI5CP;CARTAGENA;Colômbia;Colômbia;500;UNIDAD;1668.06;KILOGRAMO;0;BUL;2201.37;4.4;2268.84;4.54;45.46;1668.06;1.66806;1691.28;COMPOUNDING AND MASTERBATCHING INDUSTRY LTDA;ESENTTIA;ESTABILIZADOR,,,  718-1UV : DE  DE RAFIA Y INYECCION;ESTABILIZADOR,ESENTTIA,S/M, COMASTER 718-1UV 25 KG POR BOLSA USO:PARA LA FABRICACION DE CINTAS DE RAFIA Y EN PIEZAS HECHAS POR INYECCION
118-114503;0011;30/03/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA S;00412-17;SUDU27159A4MI5CP;CARTAGENA;Colômbia;Colômbia;1500;UNIDAD;2435.46;KILOGRAMO;0;BUL;3214.12;2.14;3320.67;2.21;66.38;2435.46;2.43546;2469.37;COMPOUNDING AND MASTERBATCHING INDUSTRY LTDA;ESENTTIA;POLIPROPILENO,,,  400-1NT : DE  ES;POLIPROPILENO,ESENTTIA,S/M, COMASTER 400-1NT 25 KG POR BOLSA USO:PARA LA FABRICACION DE PIEZAS INDUSTRIALES
118-114503;0012;30/03/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;32041700;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA S;00412-17;SUDU27159A4MI5CP;CARTAGENA;Colômbia;Colômbia;50;UNIDAD;138.01;KILOGRAMO;0;BUL;182.14;3.64;188.17;3.76;3.76;138.01;0.13801;139.93;COMPOUNDING AND MASTERBATCHING INDUSTRY LTDA;ESENTTIA;MASTERBATCH,,,  34163AZPE : ;MASTERBATCH,ESENTTIA,S/M, COMASTER 34163AZPE 25 KG POR BOLSA USO:USO INDUSTRIAL
118-114503;0013;30/03/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;32064910;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA S;00412-17;SUDU27159A4MI5CP;CARTAGENA;Colômbia;Colômbia;100;UNIDAD;187.36;KILOGRAMO;0;BUL;247.27;2.47;255.46;2.55;5.1;187.36;0.18736;189.97;COMPOUNDING AND MASTERBATCHING INDUSTRY LTDA;ESENTTIA;MASTERBATCH,,,  682-8NEL : ;MASTERBATCH,ESENTTIA,S/M, COMASTER 682-8NEL 25 KG POR BOLSA USO:USO INDUSTRIAL
118-114503;0014;30/03/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;32064100;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA S;00412-17;SUDU27159A4MI5CP;CARTAGENA;Colômbia;Colômbia;50;UNIDAD;172.49;KILOGRAMO;0;BUL;227.64;4.55;235.18;4.7;4.7;172.49;0.17249;174.89;COMPOUNDING AND MASTERBATCHING INDUSTRY LTDA;ESENTTIA;MASTERBATCH,,,  34188AZPE : ;MASTERBATCH,ESENTTIA,S/M, COLORMAST 34188AZPE 25 KG POR BOLSA USO:USO INDUSTRIAL
118-114503;0015;30/03/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;32062000;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA S;00412-17;SUDU27159A4MI5CP;CARTAGENA;Colômbia;Colômbia;50;UNIDAD;148.62;KILOGRAMO;0;BUL;196.14;3.92;202.64;4.05;4.05;148.62;0.14862;150.69;COMPOUNDING AND MASTERBATCHING INDUSTRY LTDA;ESENTTIA;MASTERBATCH,,,  32150ROPE : ;MASTERBATCH,ESENTTIA,S/M, COLORMAST 32150ROPE 25 KG POR BOLSA USO:USO INDUSTRIAL
118-114503;0016;30/03/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;32041700;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA S;00412-17;SUDU27159A4MI5CP;CARTAGENA;Colômbia;Colômbia;50;UNIDAD;142.56;KILOGRAMO;0;BUL;188.14;3.76;194.37;3.89;3.88;142.56;0.14256;144.54;COMPOUNDING AND MASTERBATCHING INDUSTRY LTDA;ESENTTIA;MASTERBATCH,,,  32173ROPE : ;MASTERBATCH,ESENTTIA,S/M, COLORMAST 32173ROPE 25 KG POR BOLSA USO:USO INDUSTRIAL
118-114503;0017;30/03/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;32041700;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA S;00412-17;SUDU27159A4MI5CP;CARTAGENA;Colômbia;Colômbia;50;UNIDAD;154.3;KILOGRAMO;0;BUL;203.64;4.07;210.38;4.21;4.2;154.3;0.1543;156.45;COMPOUNDING AND MASTERBATCHING INDUSTRY LTDA;ESENTTIA;MASTERBATCH,,,  32161ROPE : ;MASTERBATCH,ESENTTIA,S/M, COLORMAST 32161ROPE 25 KG POR BOLSA USO:USO INDUSTRIAL
118-114503;0018;30/03/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;32062000;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA S;00412-17;SUDU27159A4MI5CP;CARTAGENA;Colômbia;Colômbia;50;UNIDAD;161.86;KILOGRAMO;0;BUL;213.62;4.27;220.7;4.41;4.41;161.86;0.16186;164.12;COMPOUNDING AND MASTERBATCHING INDUSTRY LTDA;ESENTTIA;MASTERBATCH,,,  35192VEPE : ;MASTERBATCH,ESENTTIA,S/M, COLORMAST 35192VEPE 25 KG POR BOLSA USO:USO INDUSTRIAL
118-127310;0001;10/04/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39019010;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;00721-17;HLCUSEL170225446;PUSAN;Colômbia;Colômbia;35000;UNIDAD;35000;KILOGRAMO;1400;BUL;41889.07;1.2;44182.22;1.26;2282.22;35000;35;35250;LOTTE CHEMICAL CORPORATION;S/M;POLIETILENO DE BAJA DENSIDAD,,UL814, LLDPE  UL-814 DE : ;POLIETILENO DE BAJA DENSIDAD,S/M,UL814, LLDPE HONAM UL-814 EN BOLSAS DE 25 KILOS USO:USO INDUSTRIAL
118-142028;0001;21/04/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;00946-17;MAEUR87827358;JEDDAH;Estados Unidos;Colômbia;24750;KILOGRAMO;24750;KILOGRAMO;990;BG;29177.45;1.18;30625;1.24;1440;24750;24.75;25200;SABIC AMERICAS INC2500 CITY WEST BOULEVARDSUITE 65;S/M;POLIETILENO DE ALTA DENSIDAD,,M200056, HDPE  M200056 DE : ;POLIETILENO DE ALTA DENSIDAD,S/M,M200056, HDPE SABIC M200056 EN BOLSAS DE 25 KILOS USO:USO INDUSTRIAL
118-156166;0001;02/05/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39019010;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01049-17;MSCUDD263853;QAMES;Colômbia;Colômbia;51000;KILOGRAMO;51000;KILOGRAMO;2040;BLS;69426.71;1.36;73185;1.44;3740;51000;51;51550;TOTAL PETROCHEMICALS FRANCE QATAR BRANCH OFFICE;S/M;POLIETILENO DE BAJA DENSIDAD,,FE3000, LDPE  FE3000 DE : ;POLIETILENO DE BAJA DENSIDAD,S/M,FE3000, LDPE LOTRENE FE3000 EN BOLSAS DE 25 KILOS USO:USO INDUSTRIAL
118-160141;0001;04/05/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01049-17;MSCUBC420623;CARTAGENA;Colômbia;Colômbia;10000;KILOGRAMO;10000;KILOGRAMO;90;PAL;12774.53;1.28;12999.99;1.3;222.22;10000;10;10157.77;POLIPROPILENO DEL CARIBE SA;S/M;HOMOPOLIMERO,,20H10NA, HOMOPOLIMERO 20H10NA DE : ;HOMOPOLIMERO,S/M,20H10NA, HOMOPOLIMERO 20H10NA EN BOLSAS DE 25 KILOS USO:USO INDUSTRIAL
118-160141;0002;04/05/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01049-17;MSCUBC420623;CARTAGENA;Colômbia;Colômbia;25000;KILOGRAMO;25000;KILOGRAMO;0;PAL;33685.88;1.35;34249.98;1.37;555.55;25000;25;25394.44;POLIPROPILENO DEL CARIBE SA;S/M;COPOLIMERO,,R. 01R25, COPOLIMERO R. 01R25 DE : ;COPOLIMERO,S/M,R. 01R25, COPOLIMERO R. 01R25 EN BOLSAS DE 25 KILOS USO:USO INDUSTRIAL
118-160141;0003;04/05/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01049-17;MSCUBC420623;CARTAGENA;Colômbia;Colômbia;12000;KILOGRAMO;12000;KILOGRAMO;0;PAL;15929.28;1.33;16199.98;1.35;266.66;12000;12;12189.33;POLIPROPILENO DEL CARIBE SA;S/M;COPOLIMERO,,I. 12C20, COPOLIMERO I. 01C25 DE : ;COPOLIMERO,S/M,I. 12C20, COPOLIMERO I. 01C25 EN BOLSAS DE 25 KILOS USO:USO INDUSTRIAL
118-160141;0004;04/05/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01049-17;MSCUBC420623;CARTAGENA;Colômbia;Colômbia;14000;KILOGRAMO;14000;KILOGRAMO;0;PAL;18024.31;1.29;18339.99;1.31;311.11;14000;14;14220.88;POLIPROPILENO DEL CARIBE SA;S/M;HOMOPOLIMERO,,20H92N, HOMOPOLIMERO 20H92N DE : ;HOMOPOLIMERO,S/M,20H92N, HOMOPOLIMERO 20H92N EN BOLSAS DE 25 KILOS USO:USO INDUSTRIAL
118-160141;0005;04/05/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01049-17;MSCUBC420623;CARTAGENA;Colômbia;Colômbia;11000;KILOGRAMO;11000;KILOGRAMO;0;PAL;15371.66;1.4;15620;1.42;244.44;11000;11;11173.55;POLIPROPILENO DEL CARIBE SA;S/M;COPOLIMERO,,R. 02R01CA-1, COPOLIMERO R. 02R01CA-1 DE : ;COPOLIMERO,S/M,R. 02R01CA-1, COPOLIMERO R. 02R01CA-1 EN BOLSAS DE 25 KILOS USO:USO INDUSTRIAL
118-160141;0006;04/05/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01049-17;MSCUBC420623;CARTAGENA;Colômbia;Colômbia;4000;KILOGRAMO;4000;KILOGRAMO;0;PAL;5789.64;1.45;5879.99;1.47;88.88;4000;4;4063.11;POLIPROPILENO DEL CARIBE SA;S/M;COPOLIMERO,,R. 02R01CA-EAT, COPOLIMERO R. 02R01CA-EAT DE : ;COPOLIMERO,S/M,R. 02R01CA-EAT, COPOLIMERO R. 02R01CA-EAT EN BOLSAS DE 25 KILOS USO:USO INDUSTRIAL
118-160141;0007;04/05/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01049-17;MSCUBC420623;CARTAGENA;Colômbia;Colômbia;10000;KILOGRAMO;10000;KILOGRAMO;0;PAL;13374.38;1.34;13599.99;1.36;222.22;10000;10;10157.77;POLIPROPILENO DEL CARIBE SA;S/M;COPOLIMERO,,I. 16C12NA, COPOLIMERO I. 16C12NA DE : ;COPOLIMERO,S/M,I. 16C12NA, COPOLIMERO I. 16C12NA EN BOLSAS DE 25 KILOS USO:USO INDUSTRIAL
118-160141;0008;04/05/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01049-17;MSCUBC420623;CARTAGENA;Colômbia;Colômbia;1000;KILOGRAMO;1000;KILOGRAMO;0;PAL;1297.45;1.3;1320;1.32;22.22;1000;1;1015.77;POLIPROPILENO DEL CARIBE SA;S/M;HOMOPOLIMERO,,03H82NA, HOMOPOLIMERO 03H82NA DE : ;HOMOPOLIMERO,S/M,03H82NA, HOMOPOLIMERO 03H82NA EN BOLSAS DE 25 KILOS USO:USO INDUSTRIAL
118-160141;0009;04/05/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01049-17;MSCUBC420623;CARTAGENA;Colômbia;Colômbia;5000;KILOGRAMO;5000;KILOGRAMO;0;PAL;6387.27;1.28;6500;1.3;111.11;5000;5;5078.88;POLIPROPILENO DEL CARIBE SA;S/M;HOMOPOLIMERO,,03H83, HOMOPOLIMERO 03H83 DE : ;HOMOPOLIMERO,S/M,03H83, HOMOPOLIMERO 03H83 EN BOLSAS DE 25 KILOS USO:USO INDUSTRIAL
118-160141;0010;04/05/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01049-17;MSCUBC420623;CARTAGENA;Colômbia;Colômbia;10000;KILOGRAMO;10000;KILOGRAMO;0;PAL;13274.41;1.33;13500;1.35;222.22;10000;10;10157.77;POLIPROPILENO DEL CARIBE SA;S/M;COPOLIMERO,,I. 05C05, COPOLIMERO I. 05C05 DE : ;COPOLIMERO,S/M,I. 05C05, COPOLIMERO I. 05C05 EN BOLSAS DE 25 KILOS USO:USO INDUSTRIAL
118-160141;0011;04/05/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01049-17;MSCUBC420623;CARTAGENA;Colômbia;Colômbia;8000;KILOGRAMO;8000;KILOGRAMO;0;PAL;10779.48;1.35;10959.98;1.37;177.77;8000;8;8126.22;POLIPROPILENO DEL CARIBE SA;S/M;COPOLIMERO,,R. 03R45C, COPOLIMERO R. 03R45C DE : ;COPOLIMERO,S/M,R. 03R45C, COPOLIMERO R. 03R45C EN BOLSAS DE 25 KILOS USO:USO INDUSTRIAL
118-160141;0012;04/05/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01049-17;MSCUBC420623;CARTAGENA;Colômbia;Colômbia;15000;KILOGRAMO;15000;KILOGRAMO;0;PAL;20961.35;1.4;21300;1.42;333.33;15000;15;15236.66;POLIPROPILENO DEL CARIBE SA;S/M;COPOLIMERO,,R. 10R10C, COPOLIMERO R. 10R10C DE : ;COPOLIMERO,S/M,R. 10R10C, COPOLIMERO R. 10R10C EN BOLSAS DE 25 KILOS USO:USO INDUSTRIAL
118-160141;0013;04/05/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01049-17;MSCUBC420623;CARTAGENA;Colômbia;Colômbia;2000;KILOGRAMO;2000;KILOGRAMO;0;PAL;2554.91;1.28;2599.99;1.3;44.44;2000;2;2031.55;POLIPROPILENO DEL CARIBE SA;S/M;COPOLIMERO,,R. 12R88A, COPOLIMERO R. 12R88A DE : ;COPOLIMERO,S/M,R. 12R88A, COPOLIMERO R. 12R88A EN BOLSAS DE 25 KILOS USO:USO INDUSTRIAL
118-160141;0014;04/05/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01049-17;MSCUBC420623;CARTAGENA;Colômbia;Colômbia;7000;KILOGRAMO;7000;KILOGRAMO;0;PAL;9362.06;1.34;9519.98;1.36;155.55;7000;7;7110.44;POLIPROPILENO DEL CARIBE SA;S/M;COPOLIMERO,,R. 07R87DB, COPOLIMERO R. 07R87DB DE : ;COPOLIMERO,S/M,R. 07R87DB, COPOLIMERO R. 07R87DB EN BOLSAS DE 25 KILOS USO:USO INDUSTRIAL
118-160141;0015;04/05/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39019010;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01049-17;MSCUBC420623;CARTAGENA;Colômbia;Colômbia;1000;KILOGRAMO;1000;KILOGRAMO;0;PAL;1377.42;1.38;1399.99;1.4;22.22;1000;1;1015.77;POLIPROPILENO DEL CARIBE SA;S/M;POLIETILENO DE BAJA DENSIDAD,,641, LDPE  641 DE : ;POLIETILENO DE BAJA DENSIDAD,S/M,641, LDPE POLIFEN 641 EN BOLSAS DE 25 KILOS USO:USO INDUSTRIAL
118-170192;0001;11/05/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;UNIMAR S A;01127-17;HLCULE1170319325;CARTAGENA;França;Colômbia;49500;UNIDAD;49500;KILOGRAMO;1980;BLS;62572.58;1.26;66480;1.34;3890.84;49500;49.5;50670;VINMAR INTERNATIONAL LTD;Não disponível;POLIETILENO,,LD2420D, LDPE LD2420D   :EN DE;POLIETILENO,S/M,LD2420D, LDPE LD2420D USO INDUSTRIAL USO:EN BOLSAS DE 25 KILOS
118-170210;0001;11/05/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;UNIMAR S A;01127-17;HLCUHOU170414490;HOUSTON;Estados Unidos;Colômbia;22875;UNIDAD;22875;KILOGRAMO;3520;BUL;27727.37;1.21;28670.3;1.25;935.79;22875;22.875;23209.02;VINMAR INTERNATIONAL LTD.;Não disponível;POLIETILENO DE ALTA DENSIDAD,,HD6180UV, HDPE  HD6180UV DE : ;POLIETILENO DE ALTA DENSIDAD,S/M,HD6180UV, HDPE CYNPOL HD6180UV EN BOLSAS DE 25 KILOS USO:USO INDUSTRIAL
118-170210;0002;11/05/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39019010;MARITIMA DEL CALLAO;MARITIMO;UNIMAR S A;01127-17;HLCUHOU170414490;HOUSTON;Estados Unidos;Colômbia;21125;UNIDAD;21125;KILOGRAMO;0;BUL;26241.51;1.24;27112.47;1.28;864.2;21125;21.125;21433.47;VINMAR INTERNATIONAL LTD.;Não disponível;POLIETILENO DE BAJA DENSIDAD,,LL-5010, LLDPE  LL-5010 DE : ;POLIETILENO DE BAJA DENSIDAD,S/M,LL-5010, LLDPE CYNPOL LL-5010 EN BOLSAS DE 25 KILOS USO:USO INDUSTRIAL
118-170210;0003;11/05/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39019010;MARITIMA DEL CALLAO;MARITIMO;UNIMAR S A;01127-17;HLCUHOU170414490;HOUSTON;Estados Unidos;Colômbia;22000;UNIDAD;22000;KILOGRAMO;0;BUL;27328.43;1.24;28235.47;1.28;900;22000;22;22321.25;VINMAR INTERNATIONAL LTD.;Não disponível;POLIETILENO DE BAJA DENSIDAD,,LL5011B, LLDPE  LL5011B DE : ;POLIETILENO DE BAJA DENSIDAD,S/M,LL5011B, LLDPE CYNPOL LL5011B EN BOLSAS DE 25 KILOS USO:USO INDUSTRIAL
118-170210;0004;11/05/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39019010;MARITIMA DEL CALLAO;MARITIMO;UNIMAR S A;01127-17;HLCUHOU170414490;HOUSTON;Estados Unidos;Colômbia;22000;UNIDAD;22000;KILOGRAMO;0;BUL;27328.43;1.24;28235.47;1.28;900;22000;22;22321.25;VINMAR INTERNATIONAL LTD.;Não disponível;POLIETILENO DE BAJA DENSIDAD,,LL5010B, LLDPE  LL5010B DE : ;POLIETILENO DE BAJA DENSIDAD,S/M,LL5010B, LLDPE CYNPOL LL5010B EN BOLSAS DE 25 KILOS USO:USO INDUSTRIAL
118-174207;0001;15/05/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;01085-17;BGA0215857;CARTAGENA;Colômbia;Colômbia;10000;UNIDAD;10000;KILOGRAMO;54;PAL;11856.24;1.19;12099.99;1.21;240.74;10000;10;10191.35;POLIPROPILENO DEL CARIBE S.A. NIT:800.059.470-5 ZO;Não disponível;HOMOPOLIMERO,,11H01A, HOMOPOLIMERO 11H01A DE : ;HOMOPOLIMERO,ESENTTIA,11H01A, HOMOPOLIMERO 11H01A EN BOLSAS DE 25 KILOS USO:USO INDUSTRIAL
118-174207;0002;15/05/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;01085-17;BGA0215857;CARTAGENA;Colômbia;Colômbia;5000;UNIDAD;5000;KILOGRAMO;0;PAL;6178.06;1.24;6300;1.26;120.37;5000;5;5095.67;POLIPROPILENO DEL CARIBE S.A. NIT:800.059.470-5 ZO;Não disponível;COPOLIMERO,,I. 12C20, COPOLIMERO I. 12C20 DE : ;COPOLIMERO,ESENTTIA,I. 12C20, COPOLIMERO I. 12C20 EN BOLSAS DE 25 KILOS USO:USO INDUSTRIAL
118-174207;0003;15/05/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;01085-17;BGA0215857;CARTAGENA;Colômbia;Colômbia;6000;UNIDAD;6000;KILOGRAMO;0;PAL;7773.58;1.3;7919.99;1.32;144.44;6000;6;6114.81;POLIPROPILENO DEL CARIBE S.A. NIT:800.059.470-5 ZO;Não disponível;COPOLIMERO,,R. 02R01CA-1, COPOLIMERO R. 02R01CA-1 DE : ;COPOLIMERO,ESENTTIA,R. 02R01CA-1, COPOLIMERO R. 02R01CA-1 EN BOLSAS DE 25 KILOS USO:USO INDUSTRIAL
118-174207;0004;15/05/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;01085-17;BGA0215857;CARTAGENA;Colômbia;Colômbia;10000;UNIDAD;10000;KILOGRAMO;0;PAL;12456.09;1.25;12700;1.27;240.74;10000;10;10191.35;POLIPROPILENO DEL CARIBE S.A. NIT:800.059.470-5 ZO;Não disponível;COPOLIMERO,,I. 20C65NA, COPOLIMERO I. 25C35-EC DE : ;COPOLIMERO,ESENTTIA,I. 20C65NA, COPOLIMERO I. 25C35-EC EN BOLSAS DE 25 KILOS USO:USO INDUSTRIAL
118-174207;0005;15/05/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;01085-17;BGA0215857;CARTAGENA;Colômbia;Colômbia;50000;UNIDAD;50000;KILOGRAMO;0;PAL;64279.92;1.29;65499.98;1.31;1203.7;50000;50;50956.79;POLIPROPILENO DEL CARIBE S.A. NIT:800.059.470-5 ZO;Não disponível;COPOLIMERO,,R. 45R60CD, COPOLIMERO R. 45R60CD DE : ;COPOLIMERO,ESENTTIA,R. 45R60CD, COPOLIMERO R. 45R60CD EN BOLSAS DE 25 KILOS USO:USO INDUSTRIAL
118-174245;0001;15/05/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;01085-17;BGA0215850;CARTAGENA;Colômbia;Colômbia;29000;UNIDAD;29000;KILOGRAMO;54;PAL;34383.08;1.19;35089.98;1.21;698.14;29000;29;29483.33;POLIPROPILENO DEL CARIBE S.A. NIT:800.059.470-5 ZO;Não disponível;HOMOPOLIMERO,,11H01A, HOMOPOLIMERO 11H01A DE : ;HOMOPOLIMERO,ESENTTIA,11H01A, HOMOPOLIMERO 11H01A EN BOLSAS DE 25 KILOS USO:USO INDUSTRIAL
118-174245;0002;15/05/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;01085-17;BGA0215850;CARTAGENA;Colômbia;Colômbia;17000;UNIDAD;17000;KILOGRAMO;0;PAL;20155.6;1.19;20569.99;1.21;409.25;17000;17;17283.33;POLIPROPILENO DEL CARIBE S.A. NIT:800.059.470-5 ZO;Não disponível;HOMOPOLIMERO,,20H10NA, HOMOPOLIMERO 20H10NA DE : ;HOMOPOLIMERO,ESENTTIA,20H10NA, HOMOPOLIMERO 20H10NA EN BOLSAS DE 25 KILOS USO:USO INDUSTRIAL
