DUA;Item;Data;Año;Importador;RUC;Regimen;Código NCM;Aduana;Via Transporte;Nome do Transportador;Manifesto;Conhecimento;Porto de Embarque;País de Origem;Pais de Procedencia;Quantidade Comercial;Unidade de Medida;Quant. VF;U.V.F.;Embalagem;Tipo de Embalagem;U$S FOB;U$S FOB Unit.;U$S CIF;U$S Unitário;U$S Frete;Kgs. Líquidos;TN netos;Kgs. Brutos;Fornecedor;Marca;Descrição de Mercadoria;Descrição para o Filtro
118-130759;3075;14/10/2004;2004;POLIMASTER S.A.C.;4  20380632943;Não disponível;39011000;MARITIMA DEL CALLAO;MARITIMO;TRAMARSA - TRABAJOS MARIT;-;Não disponível;GENOA;França;Bélgica;416;TONELADAS;416000;KILOGRAMO;0;Não disponível;393120;945;439710.1;1057;45953.62;416000;416;416150;BASELL POLYOLEFINS COMPANY N.V.;BASELL;LUPOLEN 2420H BASELL MODELO:S/M                                                                                                                                                                                                                                               POLIETILENO BAJA DENSIDAD;LUPOLEN 2420H BASELL MODELO:S/M
118-130757;3075;14/10/2004;2004;POLIMASTER S.A.C.;4  20380632943;Não disponível;39011000;MARITIMA DEL CALLAO;MARITIMO;TRAMARSA - TRABAJOS MARIT;-;Não disponível;GENOA;França;Bélgica;96;TONELADAS;95790;KILOGRAMO;0;Não disponível;90720;945;101471.56;1057;10604.68;95790;95.79;95790;BASELL POLYOLEFINS COMPANY N.V.;BASELL;LUPOLEN BASELL MODELO:S/M                                                                 EN BOLSAS DE 25 KG NETOS C/U,                                                             POLIETILENO DE BAJA DENSIDAD.                                                             2420H,;LUPOLEN BASELL MODELO:S/M                                                                 EN BOLSAS DE 25 KG NETOS C/U,                                                             POLIETILENO DE BAJA
118-132945;3294;19/10/2004;2004;POLIMASTER S.A.C.;4  20380632943;Não disponível;39021000;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA S;-;Não disponível;LIRQU?N;Chile;Chile;99;TONELADAS;99000;KILOGRAMO;0;Não disponível;96369.57;973.43;102122.44;1031.54;5600;99000;99;101470;PETROQUIM S.A.;PETROQUIM;POLIPROPILENO PETROQUIM MODELO:S/M                                                        EN 3960 SACOS                                                                             EN FORMAS PRIMARIAS                                                                       HOMOPOLIMERO PH 1310;POLIPROPILENO PETROQUIM MODELO:S/M                                                        EN 3960 SACOS                                                                             EN FORMAS PRIMARIAS
118-141897;4189;4/11/2004;2004;POLIMASTER S.A.C.;4  20380632943;Não disponível;39011000;MARITIMA DEL CALLAO;MARITIMO;TRAMARSA - TRABAJOS MARIT;-;Não disponível;GENOA;França;Bélgica;288;TONELADAS;288000;KILOGRAMO;0;Não disponível;262642;911.95;295048.22;1024.47;31965.58;288000;288;295090;BASELL POLYOLEFINS COMPANY N.V.;BASELL;LUPOLEN 2426H BASELL MODELO:S/M                                                                                                                                                                                                                                               POLIETILENO BAJA DENSIDAD, PROD.COD.10030A11;LUPOLEN 2426H BASELL MODELO:S/M
118-144205;4420;8/11/2004;2004;POLIMASTER S.A.C.;4  20380632943;Não disponível;39011000;MARITIMA DEL CALLAO;MARITIMO;NAUTILIUS S.A.;-;Não disponível;MANZANILLO;Estados Unidos;Estados Unidos;35;KILOGRAMO POR 10**3;35000;KILOGRAMO;0;Não disponível;41685;1191;43500.15;1242.86;1750;35000;35;35230;MUEHLSTEIN INTERNATIONAL;MUEHLSTEIN;POLIETILENO                                                                               POLIETILENO DE BAJA DENSIDAD, LINEAL GRADO: LLBF-122D, LOTE: EX0260868                    LLBF-122D                                                                                                                                                                           MUEHLSTEIN;POLIETILENO                                                                               POLIETILENO DE BAJA DENSIDAD, LINEAL GRADO: LLBF-122D, LOTE: EX0260868                    LLBF-122D
118-143922;4392;8/11/2004;2004;POLIMASTER S.A.C.;4  20380632943;Não disponível;39011000;MARITIMA DEL CALLAO;MARITIMO;NAUTILIUS S.A.;-;Não disponível;MANZANILLO;Estados Unidos;Estados Unidos;32.12;KILOGRAMO POR 10**3;32125;KILOGRAMO;0;Não disponível;40541.17;1262.18;42211.22;1314.17;1606.82;32125;32.125;32285.68;MUEHLSTEIN INTERNATIONAL LTD.;MUEHLSTEIN;POLIETILENO DE BAJA DENSIDAD                                                              GRADO:LDF-221C LOTE:EX0248464/845 BOLSAS LOTE:EX0248465/440 BOLSAS                                                                                                                                                                                                            MUEHLSTEIN;POLIETILENO DE BAJA DENSIDAD                                                              GRADO:LDF-221C LOTE:EX0248464/845 BOLSAS LOTE:EX0248465/440 BOLSAS
118-143780;4378;8/11/2004;2004;POLIMASTER S.A.C.;4  20380632943;Não disponível;39012000;MARITIMA DEL CALLAO;MARITIMO;NAUTILIUS S.A.;-;Não disponível;HOUSTON;Estados Unidos;Estados Unidos;18;KILOGRAMO POR 10**3;18000;KILOGRAMO;0;Não disponível;20240.5;1124.47;21091.59;1171.76;819.5;18000;18;18040;MONTACHEM INTERNATIONAL, INC.;MONTACHEM INTERNATIONAL;POLIETILENO                                                                               POLIETILENO DE ALTA DENSIDAD HDPE HMW                                                     HDPE HMW                                                                                                                                                                            MONTACHEM INTERNATIONAL;POLIETILENO                                                                               POLIETILENO DE ALTA DENSIDAD HDPE HMW                                                     HDPE HMW
118-143922;4392;8/11/2004;2004;POLIMASTER S.A.C.;4  20380632943;Não disponível;39011000;MARITIMA DEL CALLAO;MARITIMO;NAUTILIUS S.A.;-;Não disponível;MANZANILLO;Estados Unidos;Estados Unidos;17.5;KILOGRAMO POR 10**3;17500;KILOGRAMO;0;Não disponível;22084.68;1261.98;22994.44;1313.97;875.31;17500;17.5;17587.53;MUEHLSTEIN INTERNATIONAL LTD.;MUEHLSTEIN;POLIETILENO DE BAJA DENSIDAD                                                              GRADO:LDF-0221J LOTE:EX0257218/700 BOLSAS                                                                                                                                                                                                                                     MUEHLSTEIN;POLIETILENO DE BAJA DENSIDAD                                                              GRADO:LDF-0221J LOTE:EX0257218/700 BOLSAS
118-143922;4392;8/11/2004;2004;POLIMASTER S.A.C.;4  20380632943;Não disponível;39011000;MARITIMA DEL CALLAO;MARITIMO;NAUTILIUS S.A.;-;Não disponível;MANZANILLO;Estados Unidos;Estados Unidos;17.5;KILOGRAMO POR 10**3;17500;KILOGRAMO;0;Não disponível;22084.68;1261.98;22994.44;1313.97;875.31;17500;17.5;17587.53;MUEHLSTEIN INTERNATIONAL LTD.;MUEHLSTEIN;POLIETILENO DE BAJA DENSIDAD                                                              GRADO:LDF-222C LOTE:EX0257214/700 BOLSAS                                                                                                                                                                                                                                      MUEHLSTEIN;POLIETILENO DE BAJA DENSIDAD                                                              GRADO:LDF-222C LOTE:EX0257214/700 BOLSAS
118-143922;4392;8/11/2004;2004;POLIMASTER S.A.C.;4  20380632943;Não disponível;39011000;MARITIMA DEL CALLAO;MARITIMO;NAUTILIUS S.A.;-;Não disponível;MANZANILLO;Estados Unidos;Estados Unidos;2.85;KILOGRAMO POR 10**3;2850;KILOGRAMO;0;Não disponível;3596.65;1261.98;3744.8;1313.96;142.55;2850;2.85;2864.25;MUEHLSTEIN INTERNATIONAL LTD.;MUEHLSTEIN;POLIETILENO DE BAJA DENSIDAD                                                              GRADO:LDF-221D LOTE:EX0249136/114 BOLSAS                                                                                                                                                                                                                                      MUEHLSTEIN;POLIETILENO DE BAJA DENSIDAD                                                              GRADO:LDF-221D LOTE:EX0249136/114 BOLSAS
