DUA;Item;Fecha;Año;Importador;RUC;Regimen;Código NCM;Aduana;Vía Transporte;Nombre Transportista;Manifiesto;Conocimiento;Puerto de Embarque;País de Origen;Pais de Procedencia;Cantidad Comercial;Unidad de Medida;Cant. VF;U.V.F.;Bultos;Tipo de Bulto;U$S FOB;U$S FOB Unit.;U$S CIF;U$S Unitario;U$S Flete;Kgs. Netos;TN Netos;Kgs. Brutos;Proveedor;Marca;Descripción de Mercadería;Descripción para Filtro
118-036293;0001;23/01/2020;2020;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00061-20;ANRM69SSZ121432X;SANTOS;Brasil;Uruguay;49.5;TM;49500;KILOGRAMO;0;No disponible;34651.09;700.02;38051.09;768.71;3350;49500;49.5;50530;BRASKEM S.A.;BRASKEM;POLIETILENO DE ALTA DENSIDAD, BRASKEM, S/M 1980 BAGS X 25 KGS  HS5502 HIGH DENSITY POLYETHYLENE;POLIETILENO DE ALTA DENSIDAD, BRASKEM, S/M 1980 BAGS X 25 KGS  HS5502 HIGH DENSITY POLYETHYLENE
118-036434;0001;23/01/2020;2020;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00061-20;ANRM69ITJ064418X;RIO GRANDE;Brasil;Uruguay;49.5;TM;49500;KILOGRAMO;0;No disponible;47739.19;964.43;51197.54;1034.29;3400;49500;49.5;50391;BRASKEM S.A;BRASKEM;POLIPROPILENO HOMOPOLIMERO, BRASKEM, S/M POLIPROPILENO HOMOPOLIMERO BATCH: RSGLIK062E H 103 POLYPROPYLENE HOMOPOLYMER H 103;POLIPROPILENO HOMOPOLIMERO, BRASKEM, S/M POLIPROPILENO HOMOPOLIMERO BATCH: RSGLIK062E H 103 POLYPROPYLENE HOMOPOLYMER H 103
118-036444;0001;23/01/2020;2020;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00061-20;ANRM69ITJ064411X;RIO GRANDE;Brasil;Uruguay;24.75;TM;24750;KILOGRAMO;0;No disponible;21369.84;863.43;23119.84;934.13;1700;24750;24.75;25245;BRASKEM S.A.;BRASKEM;POLIETILENO DE BAJA DENSIDAD. BRASKEM. S/M 990 BAGS X 25 KGS BATCH: RSABII100E - RSABIJ11E LD 4003 LOW DENSITY POLYETHYLENE;POLIETILENO DE BAJA DENSIDAD. BRASKEM. S/M 990 BAGS X 25 KGS BATCH: RSABII100E - RSABIJ11E LD 4003 LOW DENSITY POLYETHYLENE
118-036450;0001;23/01/2020;2020;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;00135-20;SUDU29297AL0L7HB;BALBOA;México;Uruguay;49.5;TM;49500;KILOGRAMO;0;No disponible;39973;807.54;41729;843.01;1706;49500;49.5;50500;BRASKEM IDESA S.A.P.I.;BRASKEM;POLIETILENO DE ALTA DENSIDAD, BRASKEM, S/M 1980 BAGS X 25 KGS  HDB0355 HIGH DENSITY POLYETHYLENE;POLIETILENO DE ALTA DENSIDAD, BRASKEM, S/M 1980 BAGS X 25 KGS  HDB0355 HIGH DENSITY POLYETHYLENE
118-036595;0001;23/01/2020;2020;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00061-20;HLCURI4191204614;RIO DE JANEIRO;Brasil;Uruguay;49.5;TM;49500;KILOGRAMO;0;No disponible;36653.85;740.48;40526.07;818.71;3826;49500;49.5;51043.33;BRASKEM S.A.;BRASKEM;POLIETILENO LINEAL DE BAJA DENSIDAD. BRASKEM. S/M POLIETILENO LINEAL DE BAJA DENSIDAD LOTE: RJHAIK082E / RJHAIL033E / RJHAIL033E LF0720/21AF LINEAR LOW DENSITY POLYETHYLENE LF0720/21AF;POLIETILENO LINEAL DE BAJA DENSIDAD. BRASKEM. S/M POLIETILENO LINEAL DE BAJA DENSIDAD LOTE: RJHAIK082E / RJHAIL033E / RJHAIL033E LF0720/21AF LINEAR LOW DENSITY POLYETHYLENE LF0720/21AF
118-036595;0002;23/01/2020;2020;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00061-20;HLCURI4191204614;RIO DE JANEIRO;Brasil;Uruguay;12.37;TM;12375;KILOGRAMO;0;No disponible;9163.46;740.78;10131.51;819.04;956.5;12375;12.375;12760.83;BRASKEM S.A.;BRASKEM;POLIETILENO DE ALTA DENSIDAD. BRASKEM. S/M POLIETILENO DE ALTA DENSIDAD LOTE: RJHBIK050E HS5403 HIGH DENSITY POLYETHYLENE BLOW MOLDING HS5403;POLIETILENO DE ALTA DENSIDAD. BRASKEM. S/M POLIETILENO DE ALTA DENSIDAD LOTE: RJHBIK050E HS5403 HIGH DENSITY POLYETHYLENE BLOW MOLDING HS5403
118-036595;0003;23/01/2020;2020;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00061-20;HLCURI4191204614;RIO DE JANEIRO;Brasil;Uruguay;12.37;TM;12375;KILOGRAMO;0;No disponible;9163.46;740.78;10131.51;819.04;956.5;12375;12.375;12760.83;BRASKEM S.A.;BRASKEM;POLIETILENO DE ALTA DENSIDAD. BRASKEM. S/M POLIETILENO DE ALTA DENSIDAD LOTE: RJHBIK004E HD7600U HIGH DENSITY POLYETHYLENE HD7600U;POLIETILENO DE ALTA DENSIDAD. BRASKEM. S/M POLIETILENO DE ALTA DENSIDAD LOTE: RJHBIK004E HD7600U HIGH DENSITY POLYETHYLENE HD7600U
118-036618;0001;23/01/2020;2020;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00061-20;ANRM69SSZ123969X;SANTOS;Brasil;Uruguay;99;TM;99000;KILOGRAMO;0;No disponible;95438.18;964.02;102254.88;1032.88;6700;99000;99;100670;BRASKEM S.A.;BRASKEM;POLIPROPILENO HOMOPOLIMERO, BRASKEM, S/M POLIPROPILENO HOMOPOLIMERO BATCH: SPHAIL006E,SPHAIL011E,SPHAIL013E H503 HS POLYPROPYLENE HOMOPOLYMER H503;POLIPROPILENO HOMOPOLIMERO, BRASKEM, S/M POLIPROPILENO HOMOPOLIMERO BATCH: SPHAIL006E,SPHAIL011E,SPHAIL013E H503 HS POLYPROPYLENE HOMOPOLYMER H503
118-036626;0001;23/01/2020;2020;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00061-20;ANRM69SSZ124241X;RIO DE JANEIRO;Brasil;Uruguay;49.5;TM;49500;KILOGRAMO;0;No disponible;35537.68;717.93;38987.68;787.63;3400;49500;49.5;51056.25;BRASKEM S.A.;BRASKEM;POLIETILENO DE ALTA DENSIDAD. BRASKEM. S/M POLIETILENO DE ALTA DENSIDAD LOTE: RJHBIK029E / RJHBIK023E / RJHBIK030E / RJHBIK023E BF-4810 HIGH DENSITY POLYETHYLENE BF-4810;POLIETILENO DE ALTA DENSIDAD. BRASKEM. S/M POLIETILENO DE ALTA DENSIDAD LOTE: RJHBIK029E / RJHBIK023E / RJHBIK030E / RJHBIK023E BF-4810 HIGH DENSITY POLYETHYLENE BF-4810
118-036648;0001;23/01/2020;2020;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00061-20;ANRM69SSZ124246X;RIO DE JANEIRO;Brasil;Uruguay;49.5;TM;49500;KILOGRAMO;0;No disponible;36527.68;737.93;39977.68;807.63;3400;49500;49.5;50640;BRASKEM S.A.;BRASKEM;POLIETILENO LINEAL DE BAJA DENSIDAD, BRASKEM, S/M 1980 BAGS X 25 KGS LOTE: RJHAIL033E LF0720/21AF LINEAR LOW DENSITY POLYETHYLENE LF0720/21AF;POLIETILENO LINEAL DE BAJA DENSIDAD, BRASKEM, S/M 1980 BAGS X 25 KGS LOTE: RJHAIL033E LF0720/21AF LINEAR LOW DENSITY POLYETHYLENE LF0720/21AF
118-036695;0001;23/01/2020;2020;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00061-20;ANRM69SSZ124251X;RIO DE JANEIRO;Brasil;Uruguay;49.5;TM;49500;KILOGRAMO;0;No disponible;47566.18;960.93;51024.53;1030.8;3400;49500;49.5;50550.33;BRASKEM S.A.;BRASKEM;POLIPROPILENO HOMOPOLIMERO, BRASKEM, S/M POLIPROPILENO HOMOPOLIMERO BATCH: RJIAIK040E PG480 POLYPROPYLENE HOMOPOLYMER PG480;POLIPROPILENO HOMOPOLIMERO, BRASKEM, S/M POLIPROPILENO HOMOPOLIMERO BATCH: RJIAIK040E PG480 POLYPROPYLENE HOMOPOLYMER PG480
118-036695;0002;23/01/2020;2020;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00061-20;ANRM69SSZ124251X;RIO DE JANEIRO;Brasil;Uruguay;24.75;TM;24750;KILOGRAMO;0;No disponible;23783.09;960.93;25512.26;1030.8;1700;24750;24.75;25275.16;BRASKEM S.A.;BRASKEM;POLIPROPILENO HOMOPOLIMERO, BRASKEM, S/M POLIPROPILENO HOMOPOLIMERO BATCH: RJIAIL019E H201 POLYPROPYLENE HOMOPOLYMER H201;POLIPROPILENO HOMOPOLIMERO, BRASKEM, S/M POLIPROPILENO HOMOPOLIMERO BATCH: RJIAIL019E H201 POLYPROPYLENE HOMOPOLYMER H201
118-038798;0001;24/01/2020;2020;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;01790-19;HLCUSS3190600552;SALVADOR;Brasil;Uruguay;24.75;TM;24750;KILOGRAMO;0;No disponible;24057.06;972;26114.8;1055.14;2028;24750;24.75;25470;BRASKEM S.A.;BRASKEM;POLIETILENO DE ALTA DENSIDAD. BRASKEM. S/M POLIETILENO DE ALTA DENSIDAD 990 BAGS X 25 KGS DA038A HIGH DENSITY POLYETHYLENE;POLIETILENO DE ALTA DENSIDAD. BRASKEM. S/M POLIETILENO DE ALTA DENSIDAD 990 BAGS X 25 KGS DA038A HIGH DENSITY POLYETHYLENE
118-040335;0001;27/01/2020;2020;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;02120-19;MEDUSA087999;SALVADOR;Brasil;Uruguay;49.5;TM;49500;KILOGRAMO;0;No disponible;47140.64;952.34;50820.42;1026.68;3622;49500;49.5;50920;BRASKEM S.A.;BRASKEM;POLIETILENO DE ALTA DENSIDAD. BRASKEM. S/M POLIETILENO DE ALTA DENSID  DA038A HIGH DENSITY POLYETHYLENE;POLIETILENO DE ALTA DENSIDAD. BRASKEM. S/M POLIETILENO DE ALTA DENSID  DA038A HIGH DENSITY POLYETHYLENE
118-042898;0001;28/01/2020;2020;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;00236-20;ANRM69SSZ124233X;SANTOS;Brasil;Uruguay;49.5;TM;49500;KILOGRAMO;0;No disponible;47719.09;964.02;51307.44;1036.51;3530;49500;49.5;50660;BRASKEM S.A.;BRASKEM;POLIPROPILENO HOMOPOLIMERO, BRASKEM, S/M H503HS UC.MT // LOTE:SPYAIL061E - SPHAIL013E - SPYAIL061E POLYPROPYLENE  HOMOPOLYMER 1980 BAGS X 25KGS C/U;POLIPROPILENO HOMOPOLIMERO, BRASKEM, S/M H503HS UC.MT // LOTE:SPYAIL061E - SPHAIL013E - SPYAIL061E POLYPROPYLENE  HOMOPOLYMER 1980 BAGS X 25KGS C/U
118-042901;0001;28/01/2020;2020;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;00236-20;ANRM69SSZ124234X;RIO DE JANEIRO;Brasil;Uruguay;49.5;TM;49500;KILOGRAMO;0;No disponible;47566.18;960.93;51204.53;1034.43;3580;49500;49.5;51040;BRASKEM S.A.;BRASKEM;POLIPROPILENO HOMOPOLIMERO, BRASKEM, S/M PG480 UC.MT // LOTE: RJIAIK040E - RJIAIK040E POLYPROPYLENE  HOMOPOLYMER 1980 BAGS X 25KGS C/U;POLIPROPILENO HOMOPOLIMERO, BRASKEM, S/M PG480 UC.MT // LOTE: RJIAIK040E - RJIAIK040E POLYPROPYLENE  HOMOPOLYMER 1980 BAGS X 25KGS C/U
118-044172;0002;29/01/2020;2020;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;00220-20;MEDURG201839;RIO GRANDE;Brasil;Uruguay;74.25;TM;74250;KILOGRAMO;0;No disponible;75112.09;1011.61;80336.54;1081.97;5133;74250;74.25;76002;BRASKEM S.A.;BRASKEM;POLIPROPILENO HOMOPOLIMERO, BRASKEM, S/M  LOTE: RSGLIK023E, RSGLIK025E, RSGLIK021E H503 POLYPROPYLENE HOMOPOLYMER 2,970 BOLSAS X 25KG;POLIPROPILENO HOMOPOLIMERO, BRASKEM, S/M  LOTE: RSGLIK023E, RSGLIK025E, RSGLIK021E H503 POLYPROPYLENE HOMOPOLYMER 2,970 BOLSAS X 25KG
118-044172;0001;29/01/2020;2020;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;00220-20;MEDURG201839;RIO GRANDE;Brasil;Uruguay;49.5;TM;49500;KILOGRAMO;0;No disponible;50074.72;1011.61;53557.69;1081.97;3422;49500;49.5;50668;BRASKEM S.A.;BRASKEM;POLIPROPILENO HOMOPOLIMERO, BRASKEM, S/M  LOTE: RSGLIK005E, RSGLIK011E H 103 POLYPROPYLENE HOMOPOLYMER 1,980 BOLSAS X 25KG;POLIPROPILENO HOMOPOLIMERO, BRASKEM, S/M  LOTE: RSGLIK005E, RSGLIK011E H 103 POLYPROPYLENE HOMOPOLYMER 1,980 BOLSAS X 25KG
118-051463;0001;03/02/2020;2020;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;02120-19;MEDUSA084889;SALVADOR;Brasil;Uruguay;49.5;TM;49500;KILOGRAMO;0;No disponible;47140.64;952.34;50820.42;1026.68;3622;49500;49.5;50925;BRASKEM S.A.;BRASKEM;POLIETILENO DE ALTA DENSIDAD, BRASKEM, S/M POLIETILENO DE ALTA DENSIDAD 1980 BAGS X 25KGS DA038A HIGH DENSITY POLYETHYLENE;POLIETILENO DE ALTA DENSIDAD, BRASKEM, S/M POLIETILENO DE ALTA DENSIDAD 1980 BAGS X 25KGS DA038A HIGH DENSITY POLYETHYLENE
118-052776;0001;04/02/2020;2020;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00214-20;HLCUSS5191250580;SANTOS;Brasil;Uruguay;24.75;TM;24750;KILOGRAMO;0;No disponible;23865.34;964.26;25587.46;1033.84;1693;24750;24.75;25430;BRASKEM S.A.;BRASKEM;POLIPROPILENO HOMOPOLIMERO, BRASKEM, S/M EN BAGS DE 25 KG C/U  H301 POLYPROPYLENE  HOMOPOLYMER -;POLIPROPILENO HOMOPOLIMERO, BRASKEM, S/M EN BAGS DE 25 KG C/U  H301 POLYPROPYLENE  HOMOPOLYMER -
118-052776;0002;04/02/2020;2020;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00214-20;HLCUSS5191250580;SANTOS;Brasil;Uruguay;49.5;TM;49500;KILOGRAMO;0;No disponible;49776.44;1005.58;53223.18;1075.22;3386;49500;49.5;50860;BRASKEM S.A.;BRASKEM;POLIPROPILENO COPOLIMERO, BRASKEM, S/M EN BAGS DE 25 KG C/U  EP548S POLYPROPYLENE HETEROPHASIC COPOLYMER INJECTION MOLDING -;POLIPROPILENO COPOLIMERO, BRASKEM, S/M EN BAGS DE 25 KG C/U  EP548S POLYPROPYLENE HETEROPHASIC COPOLYMER INJECTION MOLDING -
118-052851;0001;04/02/2020;2020;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00214-20;HLCUSS5191218554;SANTOS;Brasil;Uruguay;49.5;TM;49500;KILOGRAMO;0;No disponible;50018.52;1010.48;53465.49;1080.11;3386;49500;49.5;50921.66;BRASKEM S.A.;BRASKEM;POLIPROPILENO HOMOPOLIMERO. BRASKEM. S/M EN BAGS DE 25 KG C/U  H103 POLYPROPYLENE  HOMOPOLYMER -;POLIPROPILENO HOMOPOLIMERO. BRASKEM. S/M EN BAGS DE 25 KG C/U  H103 POLYPROPYLENE  HOMOPOLYMER -
118-052851;0002;04/02/2020;2020;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00214-20;HLCUSS5191218554;SANTOS;Brasil;Uruguay;99;TM;99000;KILOGRAMO;0;No disponible;100037.04;1010.48;106930.98;1080.11;6772;99000;99;101843.33;BRASKEM S.A.;BRASKEM;POLIPROPILENO HOMOPOLIMERO. BRASKEM. S/M EN BAGS DE 25 KG C/U  H603 POLYPROPYLENE  HOMOPOLYMER -;POLIPROPILENO HOMOPOLIMERO. BRASKEM. S/M EN BAGS DE 25 KG C/U  H603 POLYPROPYLENE  HOMOPOLYMER -
118-053133;0001;04/02/2020;2020;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;00310-20;MEDUSA124719;SALVADOR;Brasil;Uruguay;24.75;TM;24750;KILOGRAMO;0;No disponible;21108;852.85;23196.94;937.25;2038.94;24750;24.75;25500;BRASKEM S.A.;BRASKEM;POLIETILENO DE BAJA DENSIDAD. BRASKEM. S/M 990 BOLSAS DE 25KG C/U DENSITY: 0.921 LD7000A LOW DENSITY POLYETHYLENE;POLIETILENO DE BAJA DENSIDAD. BRASKEM. S/M 990 BOLSAS DE 25KG C/U DENSITY: 0.921 LD7000A LOW DENSITY POLYETHYLENE
118-053141;0001;04/02/2020;2020;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;00310-20;MEDURJ183439;RIO DE JANEIRO;Brasil;Uruguay;24.75;TM;24750;KILOGRAMO;0;No disponible;18436;744.89;20284.79;819.59;1798.79;24750;24.75;25310;BRASKEM S.A.;BRASKEM;POLIETILENO LINEAL DE BAJA DENSIDAD. BRASKEM. S/M LF320 LINEAL LOW DENSITY POLYETHYLENE 990 BOLSAS X 25KG C/U POLIETILENO LINEAL DE BAJA DENSIDAD DENSITY: 0.919;POLIETILENO LINEAL DE BAJA DENSIDAD. BRASKEM. S/M LF320 LINEAL LOW DENSITY POLYETHYLENE 990 BOLSAS X 25KG C/U POLIETILENO LINEAL DE BAJA DENSIDAD DENSITY: 0.919
118-053410;0001;05/02/2020;2020;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00214-20;ANRM69SSZ121349X;RIO DE JANEIRO;Brasil;Uruguay;99;TM;99000;KILOGRAMO;0;No disponible;95104.72;960.65;102021.42;1030.52;6800;99000;99;101730;BRASKEM S.A.;BRASKEM;POLIPROPILENO HOMOPOLIMERO. BRASKEM. S/M EN BAGS DE 25 KG C/U  PG480 POLYPROPYLENE  HOMOPOLYMER -;POLIPROPILENO HOMOPOLIMERO. BRASKEM. S/M EN BAGS DE 25 KG C/U  PG480 POLYPROPYLENE  HOMOPOLYMER -
118-054270;0001;05/02/2020;2020;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;00310-20;MEDURJ183447;RIO DE JANEIRO;Brasil;Uruguay;74.25;TM;74250;KILOGRAMO;0;No disponible;71836.62;967.5;76757.14;1033.77;4833;74250;74.25;76530;BRASKEM S.A.;BRASKEM;POLIPROPILENO HOMOPOLIMERO. BRASKEM. S/M   PH0952 POLYPROPYLENE HOMOPOLYMER -;POLIPROPILENO HOMOPOLIMERO. BRASKEM. S/M   PH0952 POLYPROPYLENE HOMOPOLYMER -
118-055194;0002;06/02/2020;2020;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00214-20;ANRM69SSZ122080X;SANTOS;Brasil;Uruguay;24.75;TM;24750;KILOGRAMO;0;No disponible;23840.56;963.25;25544.62;1032.11;1675;24750;24.75;25430;BRASKEM S.A.;BRASKEM;POLIPROPILENO HOMOPOLIMERO. BRASKEM. S/M   H 202HC POLYPROPYLENE HOMOPOLYMER INYECTION -;POLIPROPILENO HOMOPOLIMERO. BRASKEM. S/M   H 202HC POLYPROPYLENE HOMOPOLYMER INYECTION -
118-055194;0003;06/02/2020;2020;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00214-20;ANRM69SSZ122080X;SANTOS;Brasil;Uruguay;24.75;TM;24750;KILOGRAMO;0;No disponible;24861.6;1004.51;26566.91;1073.41;1675;24750;24.75;25430;BRASKEM S.A.;BRASKEM;POLIPROPILENO COPOLIMERO. BRASKEM. S/M   EP440N  POLYPROPYLENE COPOLYMER -;POLIPROPILENO COPOLIMERO. BRASKEM. S/M   EP440N  POLYPROPYLENE COPOLYMER -
118-055194;0004;06/02/2020;2020;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00214-20;ANRM69SSZ122080X;SANTOS;Brasil;Uruguay;99;TM;99000;KILOGRAMO;0;No disponible;104526.69;1055.83;111354.12;1124.79;6700;99000;99;101720;BRASKEM S.A.;BRASKEM;POLIPROPILENO COPOLIMERO. BRASKEM. S/M   RP340S POLYPROPYLENE COPOLYMER RANDOM -;POLIPROPILENO COPOLIMERO. BRASKEM. S/M   RP340S POLYPROPYLENE COPOLYMER RANDOM -
118-055194;0001;06/02/2020;2020;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00214-20;ANRM69SSZ122080X;SANTOS;Brasil;Uruguay;24.75;TM;24750;KILOGRAMO;0;No disponible;23840.56;963.25;25544.62;1032.11;1675;24750;24.75;25430;BRASKEM S.A.;BRASKEM;POLIPROPILENO HOMOPOLIMERO. BRASKEM. S/M   H502 HC POLYPROPYLENE HOMOPOLYMER -;POLIPROPILENO HOMOPOLIMERO. BRASKEM. S/M   H502 HC POLYPROPYLENE HOMOPOLYMER -
118-064020;0001;12/02/2020;2020;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00289-20;HLCURI4200100879;RIO GRANDE;Brasil;Uruguay;99;TM;99000;KILOGRAMO;0;No disponible;95525.08;964.9;102413.78;1034.48;6772;99000;99;101270;BRASKEM S.A.;BRASKEM;POLIPROPILENO HOMOPOLIMERO, BRASKEM, S/M   H503 POLYPROPYLENE HOMOPOLYMER .;POLIPROPILENO HOMOPOLIMERO, BRASKEM, S/M   H503 POLYPROPYLENE HOMOPOLYMER .
118-064022;0001;12/02/2020;2020;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00289-20;HLCUSS5191250547;SANTOS;Brasil;Uruguay;74.25;TM;74250;KILOGRAMO;0;No disponible;71612.28;964.48;76778.8;1034.06;5079;74250;74.25;76150;BRASKEM S.A.;BRASKEM;POLIPROPILENO HOMOPOLIMERO. BRASKEM. S/M   H603 POLYPROPYLENE HOMOPOLYMER .;POLIPROPILENO HOMOPOLIMERO. BRASKEM. S/M   H603 POLYPROPYLENE HOMOPOLYMER .
118-064075;0001;12/02/2020;2020;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00330-20;HLCUME3200119344;CARTAGENA;México;Uruguay;49.5;TM;49500;KILOGRAMO;0;No disponible;43294.5;874.64;44749.9;904.04;1404;49500;49.5;50470;BRASKEM IDESA S.A.P.I.;BRASKEM;POLIETILENO DE BAJA DENSIDAD. BRASKEM. S/M   LDF2723S1 LOW DENSITY POLYETHYLENE .;POLIETILENO DE BAJA DENSIDAD. BRASKEM. S/M   LDF2723S1 LOW DENSITY POLYETHYLENE .
118-064358;0001;12/02/2020;2020;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00330-20;HLCUME3200119293;CARTAGENA;México;Uruguay;49.5;TM;49500;KILOGRAMO;0;No disponible;43839;885.64;45445.03;918.08;1554;49500;49.5;50590;BRASKEM IDESA S.A.P.I.;BRASKEM;POLIETILENO LINEAL DE BAJA DENSIDAD, BRASKEM, S/M LDF0025 LOW DENSITY POLYETHYLENE 1980 BOLSAS X 25KG C/U POLIETILENO LINEAL DE BAJA DENSIDAD;POLIETILENO LINEAL DE BAJA DENSIDAD, BRASKEM, S/M LDF0025 LOW DENSITY POLYETHYLENE 1980 BOLSAS X 25KG C/U POLIETILENO LINEAL DE BAJA DENSIDAD
