DUA;Item;Data;Año;Importador;RUC;Regimen;Código NCM;Aduana;Via Transporte;Nome do Transportador;Manifesto;Conhecimento;Porto de Embarque;País de Origem;Pais de Procedencia;Quantidade Comercial;Unidade de Medida;Quant. VF;U.V.F.;Embalagem;Tipo de Embalagem;U$S FOB;U$S FOB Unit.;U$S CIF;U$S Unitário;U$S Frete;Kgs. Líquidos;TN Netos;Kgs. Brutos;Fornecedor;Marca;Descrição de Mercadoria;Descrição para o Filtro
118-328506;0002;10/08/2019;2019;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;TRANSMERIDIAN S.A.C.;00000-19;0019B75454;KAOHSIUNG;Taiwan;França;2;UNIDAD;2000;KILOGRAMO;0;BUL;2381.96;1190.98;2531.73;1265.87;120;2000;2;2009.6;LCY CHEMICAL CORP;Não disponível;POLIPROPILENO, GLOBALENE, PD943 POLYPROPYLENE HOMOPOLYMER GLOBALENE PD943 REF: PD943 SON 80 SACOS DE 25KG CADA UNO / USO: INDUSTRIAL POLIPROPILENO;POLIPROPILENO, GLOBALENE, PD943 POLYPROPYLENE HOMOPOLYMER GLOBALENE PD943 REF: PD943 SON 80 SACOS DE 25KG CADA UNO / USO: INDUSTRIAL POLIPROPILENO
118-328506;0003;10/08/2019;2019;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;TRANSMERIDIAN S.A.C.;00000-19;0019B75454;KAOHSIUNG;Taiwan;França;1;UNIDAD;1000;KILOGRAMO;0;BUL;1162.26;1162.26;1236.78;1236.78;60;1000;1;1004.8;LCY CHEMICAL CORP;Não disponível;POLIPROPILENO, GLOBALENE, PC366-3 POLYPROPYLENE HOMOPOLYMER GLOBALENE PC366-3 REF: PC366-3 SON 40 SACOS DE 25KG CADA UNO / USO: INDUSTRIAL POLIPROPILENO;POLIPROPILENO, GLOBALENE, PC366-3 POLYPROPYLENE HOMOPOLYMER GLOBALENE PC366-3 REF: PC366-3 SON 40 SACOS DE 25KG CADA UNO / USO: INDUSTRIAL POLIPROPILENO
118-328506;0004;10/08/2019;2019;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;TRANSMERIDIAN S.A.C.;00000-19;0019B75454;KAOHSIUNG;Taiwan;França;1;UNIDAD;1000;KILOGRAMO;0;BUL;1286.72;1286.72;1362.8;1362.8;60;1000;1;1004.8;LCY CHEMICAL CORP;Não disponível;COPOLIMERO DE POLIPROPILENO, GLOBALENE, ST611K POLYPROPYLENE COPOLYMER RANDOM GLOBALENE ST611K REF: ST611K SON 40 SACOS DE 25KG CADA UNO / USO: INDUSTRIAL COPOLIMERO DE POLIPROPILENO;COPOLIMERO DE POLIPROPILENO, GLOBALENE, ST611K POLYPROPYLENE COPOLYMER RANDOM GLOBALENE ST611K REF: ST611K SON 40 SACOS DE 25KG CADA UNO / USO: INDUSTRIAL COPOLIMERO DE POLIPROPILENO
118-328506;0005;10/08/2019;2019;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;TRANSMERIDIAN S.A.C.;00000-19;0019B75454;KAOHSIUNG;Taiwan;França;1;UNIDAD;1000;KILOGRAMO;0;BUL;1277.14;1277.14;1353.1;1353.1;60;1000;1;1004.8;LCY CHEMICAL CORP;Não disponível;COPOLIMERO DE POLIPROPILENO, GLOBALENE, ST866 POLYPROPYLENE RANDOM COPOLYMER GLOBALENE ST866K REF: ST866K SON 40 SACOS DE 25KG CADA UNO / USO: INDUSTRIAL COPOLIMERO DE POLIPROPILENO;COPOLIMERO DE POLIPROPILENO, GLOBALENE, ST866 POLYPROPYLENE RANDOM COPOLYMER GLOBALENE ST866K REF: ST866K SON 40 SACOS DE 25KG CADA UNO / USO: INDUSTRIAL COPOLIMERO DE POLIPROPILENO
118-328506;0006;10/08/2019;2019;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;TRANSMERIDIAN S.A.C.;00000-19;0019B75454;KAOHSIUNG;Taiwan;França;19;UNIDAD;19000;KILOGRAMO;0;BUL;24629.63;1296.3;26077.5;1372.5;1140;19000;19;19091.2;LCY CHEMICAL CORP;Não disponível;COPOLIMERO DE POLIPROPILENO, GLOBALENE, ST860K POLYPROPYLENE COPOLYMER RANDOM GLOBALENE ST860K REF: ST860K SON 760 SACOS DE 25KG CADA UNO / USO: INDUSTRIAL COPOLIMERO DE POLIPROPILENO;COPOLIMERO DE POLIPROPILENO, GLOBALENE, ST860K POLYPROPYLENE COPOLYMER RANDOM GLOBALENE ST860K REF: ST860K SON 760 SACOS DE 25KG CADA UNO / USO: INDUSTRIAL COPOLIMERO DE POLIPROPILENO
118-350059;0001;22/08/2019;2019;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;02330-19;HLCUBSC190850020;HOUSTON;Estados Unidos;França;46.75;UNIDAD;46750;KILOGRAMO;1870;BUL;44998.75;962.54;46761.23;1000.24;1200;46750;46.75;47532;UNITCARGO CONTAINER LINE INC. ON;Não disponível;POLIETILENO DE ALTA DENSIDAD, SNETOR, HD-8060U - POLIETILENO DE DENSIDAD SUPERIOR O IGUAL A 0,94 HIGH DENSITY POLYETHYLENE INJECTION UV SNETOR HD-8060U REF: 010101AHD8060U SON 1870 SACOS DE 25KG CADA UNO / USO: INDUSTRIAL;POLIETILENO DE ALTA DENSIDAD, SNETOR, HD-8060U - POLIETILENO DE DENSIDAD SUPERIOR O IGUAL A 0,94 HIGH DENSITY POLYETHYLENE INJECTION UV SNETOR HD-8060U REF: 010101AHD8060U SON 1870 SACOS DE 25KG CADA
118-352642;0001;24/08/2019;2019;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;02325-19;ONEYSELV79276300;PUSAN;Coreia do Sul;França;48;UNIDAD;48000;KILOGRAMO;1920;BUL;51226;1067.21;55866.32;1163.88;4000;48000;48;48230.4;SNETOR CHIMIE;Não disponível;POLIPROPILENO, TOPILENE, J800 POLIPROPILENO POLYPROPYLENE HOMOPOLYMER TOPILENE J800 REF: J800 SON 1920 SACOS DE 25KG CADA UNO / USO: INDUSTRIAL;POLIPROPILENO, TOPILENE, J800 POLIPROPILENO POLYPROPYLENE HOMOPOLYMER TOPILENE J800 REF: J800 SON 1920 SACOS DE 25KG CADA UNO / USO: INDUSTRIAL
118-364568;0001;2/09/2019;2019;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;38249999;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING C;02303-19;MEDUAL221507;EL DEKHEILA;Egipto;França;25;UNIDAD;25000;KILOGRAMO;1000;BUL;11175;447;12564.68;502.59;1250;25000;25;25460;SANITA CONSUMER PRODUCT;Não disponível;CARBONATO DE CALCIO CON POLIPROPILENO, MICRO MB, FL 2014 P CARBONATO DE CALCIO CON POLIPROPILENO COMPOUND MINERAL MICRO MB FL 2014 P SERIE: FL 2014 P 80% CARBONATO DE CALCIO Y 20% POLIPROPILENO,SON 1000 SACOS DE 25 KG CADA UNO;CARBONATO DE CALCIO CON POLIPROPILENO, MICRO MB, FL 2014 P CARBONATO DE CALCIO CON POLIPROPILENO COMPOUND MINERAL MICRO MB FL 2014 P SERIE: FL 2014 P 80% CARBONATO DE CALCIO Y 20% POLIPROPILENO,SON 10
118-365209;0001;2/09/2019;2019;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;32064910;MARITIMA DEL CALLAO;MARITIMO;MERCATOR PERU - OPERADOR;02392-19;ONEYSELV79834300;PUSAN;Coreia do Sul;França;18;UNIDAD;18000;KILOGRAMO;720;BUL;25451;1413.94;27169.13;1509.4;1400;18000;18;18072;SNETOR CHIMIE;Não disponível;SB100 BLACK, SAMACOLOR, SB-100 MASTERBATCH SAMACOLOR SB-100 BLACK REF : SB100NOIR COMPOSICI? : CARBON NEGRO 45% - POLIETILENO 47% - ADITIVOS 8%;SB100 BLACK, SAMACOLOR, SB-100 MASTERBATCH SAMACOLOR SB-100 BLACK REF : SB100NOIR COMPOSICI? : CARBON NEGRO 45% - POLIETILENO 47% - ADITIVOS 8%
118-365477;0001;2/09/2019;2019;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;MERCATOR PERU - OPERADOR;02403-19;ONEYSELV82911700;PUSAN;Coreia do Sul;França;48;UNIDAD;48000;KILOGRAMO;1920;BUL;59386.16;1237.21;62474;1301.54;2800;48000;48;48230.4;SNETOR CHIMIE;Não disponível;COPOLIMERO DE POLIPROPILENO, TOPILENE, R901 COPOLIMERO DE POLIPROPILENO POLYPROPYLENE COPOLYMERE RANDOM INJECTION TOPILENE R901 REF: R901 SON 1920 SACOS DE 25KG CADA UNO / USO: INDUSTRIAL;COPOLIMERO DE POLIPROPILENO, TOPILENE, R901 COPOLIMERO DE POLIPROPILENO POLYPROPYLENE COPOLYMERE RANDOM INJECTION TOPILENE R901 REF: R901 SON 1920 SACOS DE 25KG CADA UNO / USO: INDUSTRIAL
118-383435;0001;12/09/2019;2019;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING C;02457-19;MEDUKB155183;HOUSTON;Estados Unidos;França;42.5;UNIDAD;42500;KILOGRAMO;1700;BUL;44082.5;1037.24;48633.53;1144.32;4000;42500;42.5;43464;UNITCARGO CONTAINER LINE INC. AS NVOCC FOR SNETOR;Não disponível;POLIPROPILENO, FORMOLENE, 1102KR POLIPROPILENO POLYPROPYLENE HOMOPOLYMER FORMOLENE 1102KR REF: 1102 KR SON 1700 SACOS DE 25KG CADA UNO / USO: INDUSTRIAL;POLIPROPILENO, FORMOLENE, 1102KR POLIPROPILENO POLYPROPYLENE HOMOPOLYMER FORMOLENE 1102KR REF: 1102 KR SON 1700 SACOS DE 25KG CADA UNO / USO: INDUSTRIAL
118-396161;0001;20/09/2019;2019;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING C;00000-19;MEDUBX049274;HOUSTON;Estados Unidos;França;21.25;UNIDAD;21250;KILOGRAMO;850;BUL;22357.5;1052.12;26636.96;1253.5;4000;21250;21.25;21732;UNITCARGO CONTAINER LINE INC.;Não disponível;COPOLIMERO DE POLIPROPILENO, FORMOLENE, PPR 3335E POLYPROPYLENE RANDOM COPOLYMER FORMOLENE PPR 3335E REF: 3335E SON 850 SACOS DE 25KG CADA UNO / USO: INDUSTRIAL;COPOLIMERO DE POLIPROPILENO, FORMOLENE, PPR 3335E POLYPROPYLENE RANDOM COPOLYMER FORMOLENE PPR 3335E REF: 3335E SON 850 SACOS DE 25KG CADA UNO / USO: INDUSTRIAL
118-396168;0001;20/09/2019;2019;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;38249999;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING C;00000-19;MEDUAL237438;EL DEKHEILA;Egipto;França;25;UNIDAD;25000;KILOGRAMO;1000;BUL;11675;467;12570.93;502.84;750;25000;25;25460;SANITA CONSUMER PRODUCT;Não disponível;CARBONATO DE CALCIO CON POLIPROPILENO, MICRO MB, FL 2014 P COMPOUND MINERAL MICRO MB FL 2014 P SERIE: FL-2014 P SON 1000 SACOS DE 25 KG CADA UNO 80% CARBONATO DE CALCIO Y 20% POLIPROPILENO;CARBONATO DE CALCIO CON POLIPROPILENO, MICRO MB, FL 2014 P COMPOUND MINERAL MICRO MB FL 2014 P SERIE: FL-2014 P SON 1000 SACOS DE 25 KG CADA UNO 80% CARBONATO DE CALCIO Y 20% POLIPROPILENO
118-397169;0001;20/09/2019;2019;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING C;00000-19;MEDUBX097117;HOUSTON;Estados Unidos;França;42.5;UNIDAD;42500;KILOGRAMO;1700;BUL;32735;770.24;37144.18;873.98;4000;42500;42.5;43464;UNITCARGO CONTAINER LINE INC.;Não disponível;POLIETILENO DE ALTA DENSIDAD, FORMOLENE, E924 - POLIETILENO DE DENSIDAD SUPERIOR O IGUAL A 0,94 HIGH DENSITY POLYETHYLENE EXTRUSION FORMOSA FORMOLENE E924 REF: 010103020038 SON 1700 SACOS DE 25KG CADA UNO / USO: INDUSTRIAL;POLIETILENO DE ALTA DENSIDAD, FORMOLENE, E924 - POLIETILENO DE DENSIDAD SUPERIOR O IGUAL A 0,94 HIGH DENSITY POLYETHYLENE EXTRUSION FORMOSA FORMOLENE E924 REF: 010103020038 SON 1700 SACOS DE 25KG CADA
118-412205;0001;1/10/2019;2019;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;32064910;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00000-19;ONEYSELV87068800;PUSAN;Coreia do Sul;França;18;UNIDAD;18000;KILOGRAMO;720;BUL;25731;1429.5;27352.63;1519.59;1300;18000;18;18072;SNETOR CHIMIE;Não disponível;SB100 BLACK, SAMACOLOR, SB-100 MASTERBATCH SAMACOLOR SB-100 BLACK REF : SB100NOIR PRESENTACI? : 720 SACOS X 25 KG / USO : INDUSTRIAL COMPOSICI? : CARBON NEGRO 45% - POLIETILENO 47% - ADITIVOS 8%;SB100 BLACK, SAMACOLOR, SB-100 MASTERBATCH SAMACOLOR SB-100 BLACK REF : SB100NOIR PRESENTACI? : 720 SACOS X 25 KG / USO : INDUSTRIAL COMPOSICI? : CARBON NEGRO 45% - POLIETILENO 47% - ADITIVOS 8%
118-418834;0001;4/10/2019;2019;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;38249999;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING C;02729-19;MEDUAL246306;EL DEKHEILA;Egipto;França;25;UNIDAD;25000;KILOGRAMO;1000;BUL;11675;467;12570.93;502.84;750;25000;25;25460;SANITA CONSUMER PRODUCT;Não disponível;CARBONATO DE CALCIO CON POLIPROPILENO, MICRO MB, FL-2014 P COMPOUND MINERAL INDVECO FL-2014P REF: 011601020026 SON 1000 SACOS DE 25 KG CADA UNO 80% CARBONATO DE CALCIO Y 20% POLIPROPILENO;CARBONATO DE CALCIO CON POLIPROPILENO, MICRO MB, FL-2014 P COMPOUND MINERAL INDVECO FL-2014P REF: 011601020026 SON 1000 SACOS DE 25 KG CADA UNO 80% CARBONATO DE CALCIO Y 20% POLIPROPILENO
118-452593;0001;25/10/2019;2019;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;MERCATOR PERU - OPERADOR;02952-19;HLCUSEL190941594;PUSAN;Arábia Saudita;França;42;UNIDAD;42000;KILOGRAMO;1680;BUL;43854;1044.14;47402.17;1128.62;3000;42000;42;42504;ARAMCO TRADING SINGAPORE PTE LTD;Não disponível;POLIPROPILENO, ARAMCO, HP40GK POLYPROPYLENE HOMOPOLYMER ARAMCO HP40GK REF: HP40GK SON 1680 SACOS DE 25 KG / USO : INDUSTRIAL;POLIPROPILENO, ARAMCO, HP40GK POLYPROPYLENE HOMOPOLYMER ARAMCO HP40GK REF: HP40GK SON 1680 SACOS DE 25 KG / USO : INDUSTRIAL
118-469829;0001;7/11/2019;2019;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;03117-19;HLCUSEL191000313;PUSAN;Coreia do Sul;França;42;UNIDAD;42000;KILOGRAMO;1680;BUL;40250;958.33;44753.12;1065.55;4000;42000;42;42504;ARAMCO TRADING SINGAPORE PTE LTD;Não disponível;POLIPROPILENO, ARAMCO, HP40GK POLYPROPYLENE HOMOPOLYMER ARAMCO HP40GK REF: HP40GK SON 1680 SACOS DE 25 KG / USO : INDUSTRIAL;POLIPROPILENO, ARAMCO, HP40GK POLYPROPYLENE HOMOPOLYMER ARAMCO HP40GK REF: HP40GK SON 1680 SACOS DE 25 KG / USO : INDUSTRIAL
118-505476;0001;29/11/2019;2019;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39031900;MARITIMA DEL CALLAO;MARITIMO;TRANSMERIDIAN S.A.C.;03200-19;0019C74221;KAOHSIUNG;Taiwan;França;50;UNIDAD;50000;KILOGRAMO;2000;BUL;54260;1085.2;58938.25;1178.77;4000;50000;50;50400;TAITA CHEMICAL COMPANY LIMITED KAOHSIUNG BRANCH;Não disponível;POLIESTIRENO, TAITAREX, 861F GENERAL PURPOSE POLYSTYRENE INJECTION TAITAREX 861F REF : GPPS TAITA 861F 2000 SACOS X 25 KG / USO : INDUSTRIAL INYECCION DE POLIESTIRENO DE CRYSTAL 861F;POLIESTIRENO, TAITAREX, 861F GENERAL PURPOSE POLYSTYRENE INJECTION TAITAREX 861F REF : GPPS TAITA 861F 2000 SACOS X 25 KG / USO : INDUSTRIAL INYECCION DE POLIESTIRENO DE CRYSTAL 861F
118-507695;0001;2/12/2019;2019;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;03276-19;MAEU587205430;KRICN;Coreia do Sul;França;11.25;UNIDAD;11250;KILOGRAMO;450;BUL;10839.12;963.48;11893.74;1057.22;1000;11250;11.25;11295;LG CHEM LTD20 YOIDO-DONGYOUNGDUNGPO-GUSEOUL SOUTH;Não disponível;POLIPROPILENO, LUCENE, MH1850 POLYPROPYLENE HOMOPOLYMER LUCENE MH1850 REF: MH1850 SON : 450 SACOS DE 25 KG / USO : INDUSTRIAL;POLIPROPILENO, LUCENE, MH1850 POLYPROPYLENE HOMOPOLYMER LUCENE MH1850 REF: MH1850 SON : 450 SACOS DE 25 KG / USO : INDUSTRIAL
118-507695;0002;2/12/2019;2019;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;03276-19;MAEU587205430;KRICN;Coreia do Sul;França;11.25;UNIDAD;11250;KILOGRAMO;450;BUL;10839.12;963.48;11893.74;1057.22;1000;11250;11.25;11295;LG CHEM LTD20 YOIDO-DONGYOUNGDUNGPO-GUSEOUL SOUTH;Não disponível;POLIPROPILENO, SEETEC, MH7700 POLYPROPYLENE HOMOPOLYMER EXTRUSION SEETEC MH7700 REF: MH7700 SON : 450 SACOS DE 25 KG / USO : INDUSTRIAL;POLIPROPILENO, SEETEC, MH7700 POLYPROPYLENE HOMOPOLYMER EXTRUSION SEETEC MH7700 REF: MH7700 SON : 450 SACOS DE 25 KG / USO : INDUSTRIAL
118-520768;0001;10/12/2019;2019;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;03363-19;NAM9238508;MANZANILLO;Estados Unidos;França;46.75;UNIDAD;46750;KILOGRAMO;1870;BUL;38034.5;813.57;40609.93;868.66;2100;46750;46.75;47532;UNITCARGO CONTAINER LINE INCC/O SNETOR US INC1 RI;Não disponível;POLIETILENO DE ALTA DENSIDAD, SNETOR, HD-8060U POLIETILENO DE DENSIDAD SUPERIOR A 0,94 HIGH DENSITY POLYETHYLENE INJECTION UV SNETOR HD-8060U REF: 010101AHD8060U SON 1870 SACOS DE 25KG CADA UNO / USO: INDUSTRIAL;POLIETILENO DE ALTA DENSIDAD, SNETOR, HD-8060U POLIETILENO DE DENSIDAD SUPERIOR A 0,94 HIGH DENSITY POLYETHYLENE INJECTION UV SNETOR HD-8060U REF: 010101AHD8060U SON 1870 SACOS DE 25KG CADA UNO / USO:
118-526580;0001;13/12/2019;2019;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;00000-19;NAM9239528;HOUSTON;Estados Unidos;França;23.37;UNIDAD;23375;KILOGRAMO;935;BUL;17761.88;760.03;19143.9;819.17;1160;23375;23.375;23766;UNITCARGO CONTAINER LINE INCC/O SNETOR US INC1 RI;Não disponível;RESINA PVC, FORMOLON, 622 PVC RESINE SUSPENSION FORMOSA FORMOLON 622 REF : 010401010018 USO : PARA TUBERIAS / 935 SACOS X 25 KG RESINA PVC;RESINA PVC, FORMOLON, 622 PVC RESINE SUSPENSION FORMOSA FORMOLON 622 REF : 010401010018 USO : PARA TUBERIAS / 935 SACOS X 25 KG RESINA PVC
118-527698;0001;13/12/2019;2019;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39076190;MARITIMA DEL CALLAO;MARITIMO;MERCATOR PERU - OPERADOR;03303-19;ONEYNK9GZ0138900;NINGBO;China;França;110;UNIDAD;110000;KILOGRAMO;100;BUL;102925;935.68;111711.56;1015.56;7500;110000;110;111000;JIANGSU SANFAME INTERNATIONAL;Não disponível;RESINA DE PET, JADE , CZ-328 IV 0.85 PET RESIN JADE CZ-328 IV 0.85 RESINA DE PET CON UN INDICE DE VISCOSIDAD IGUAL O SUPERIOR A 78 ML/G REF : CZ328 USO : PARA BOTELLAS / PRESENTACION : 100 BIG BAGS X 1100 KG;RESINA DE PET, JADE , CZ-328 IV 0.85 PET RESIN JADE CZ-328 IV 0.85 RESINA DE PET CON UN INDICE DE VISCOSIDAD IGUAL O SUPERIOR A 78 ML/G REF : CZ328 USO : PARA BOTELLAS / PRESENTACION : 100 BIG BAGS X
118-534043;0001;18/12/2019;2019;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;03363-19;NAM3702242;MANZANILLO;Estados Unidos;França;21.25;UNIDAD;20445.17;KILOGRAMO;850;BUL;20489.27;964.2;22669.63;1066.81;1924.25;20445.17;20.44517;21303.07;MTS LOGISTICS INC 5 WEST 37THSTREET SUITE 300 NE;Não disponível;POLIPROPILENO, FORMOLENE, 4100T POLYPROPYLENE HOMOPOLYMER FORMOLENE 4100T REF: 4100T SON : 850 SACOS DE 25 KG / USO : INDUSTRIAL;POLIPROPILENO, FORMOLENE, 4100T POLYPROPYLENE HOMOPOLYMER FORMOLENE 4100T REF: 4100T SON : 850 SACOS DE 25 KG / USO : INDUSTRIAL
118-534043;0002;18/12/2019;2019;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;03363-19;NAM3702242;MANZANILLO;Estados Unidos;França;21.25;UNIDAD;20445.17;KILOGRAMO;850;BUL;20489.27;964.2;22669.63;1066.81;1924.25;20445.17;20.44517;21303.07;MTS LOGISTICS INC 5 WEST 37THSTREET SUITE 300 NE;Não disponível;POLIPROPILENO, FORMOLENE, 4100N POLYPROPYLENE HOMOPOLYMER FORMOLENE 4100N REF: 4100N SON : 850 SACOS DE 25 KG / USO : INDUSTRIAL;POLIPROPILENO, FORMOLENE, 4100N POLYPROPYLENE HOMOPOLYMER FORMOLENE 4100N REF: 4100N SON : 850 SACOS DE 25 KG / USO : INDUSTRIAL
118-534043;0003;18/12/2019;2019;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;03363-19;NAM3702242;MANZANILLO;Estados Unidos;França;21.25;UNIDAD;20893.02;KILOGRAMO;850;BUL;20938.08;985.32;23166.2;1090.17;1966.4;20893.02;20.89302;21769.7;MTS LOGISTICS INC 5 WEST 37THSTREET SUITE 300 NE;Não disponível;POLIPROPILENO, FORMOLENE, 4111T POLYPROPYLENE HOMOPOLYMER FORMOLENE 4111T REF: 4111T SON : 850 SACOS DE 25 KG / USO : INDUSTRIAL;POLIPROPILENO, FORMOLENE, 4111T POLYPROPYLENE HOMOPOLYMER FORMOLENE 4111T REF: 4111T SON : 850 SACOS DE 25 KG / USO : INDUSTRIAL
118-534043;0004;18/12/2019;2019;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;03363-19;NAM3702242;MANZANILLO;Estados Unidos;França;21.25;UNIDAD;21321.39;KILOGRAMO;850;BUL;21367.38;1005.52;23641.19;1112.53;2006.72;21321.39;21.32139;22216.05;MTS LOGISTICS INC 5 WEST 37THSTREET SUITE 300 NE;Não disponível;COPOLIMERO DE POLIPROPILENO, FORMOSA, 2510A MEDIUM IMPACT COPOLYMER PP COPO SNETOR 2510A REF: 010103LPPC2510A SON 850 SACOS DE 25KG CADA UNO / USO: INDUSTRIAL;COPOLIMERO DE POLIPROPILENO, FORMOSA, 2510A MEDIUM IMPACT COPOLYMER PP COPO SNETOR 2510A REF: 010103LPPC2510A SON 850 SACOS DE 25KG CADA UNO / USO: INDUSTRIAL
118-534043;0005;18/12/2019;2019;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;03363-19;NAM3702242;MANZANILLO;Estados Unidos;França;21.25;UNIDAD;22197.61;KILOGRAMO;850;BUL;22245.49;1046.85;24612.73;1158.25;2089.18;22197.61;22.19761;23129.04;MTS LOGISTICS INC 5 WEST 37THSTREET SUITE 300 NE;Não disponível;COPOLIMERO DE POLIPROPILENO, FORMOLENE, PPR 3302B POLYPROPYLENE RANDOM COPOLYMER FORMOLENE PPR 3302B REF: 3302B SON 850 SACOS DE 25KG CADA UNO / USO: INDUSTRIAL;COPOLIMERO DE POLIPROPILENO, FORMOLENE, PPR 3302B POLYPROPYLENE RANDOM COPOLYMER FORMOLENE PPR 3302B REF: 3302B SON 850 SACOS DE 25KG CADA UNO / USO: INDUSTRIAL
